0,0,18256
1,0,24566
2,0,420954
3,0,139019
4,0,75585
5,0,219500
6,0,43702
7,0,194130
8,0,18367
9,0,149016
0,1,47742
1,1,199425
2,1,114187
3,1,105313
4,1,114050
5,1,38030
6,1,175115
7,1,301452
8,1,211064
9,1,111692
0,2,206483
1,2,115235
2,2,53208
3,2,6340
4,2,126122
5,2,109484
6,2,432693
7,2,136396
8,2,72295
9,2,98155
0,3,217039
1,3,134121
2,3,66372
3,3,96848
4,3,117588
5,3,226768
6,3,47999
7,3,99571
8,3,82883
9,3,270522
0,4,182311
1,4,141197
2,4,77841
3,4,114207
4,4,108713
5,4,342816
6,4,83765
7,4,110757
8,4,104291
9,4,20861
0,5,74628
1,5,76106
2,5,109289
3,5,414536
4,5,116491
5,5,178615
6,5,68630
7,5,152942
8,5,75529
9,5,175787
0,6,119148
1,6,292116
2,6,163435
3,6,223594
4,6,108190
5,6,41480
6,6,214244
7,6,28668
8,6,146845
9,6,139151
0,7,175311
1,7,81388
2,7,51598
3,7,123657
4,7,53495
5,7,82544
6,7,49548
7,7,73205
8,7,370480
9,7,201309
0,8,90267
1,8,63318
2,8,88851
3,8,21458
4,8,409764
5,8,30756
6,8,193892
7,8,54506
8,8,125759
9,8,106478
0,9,210995
1,9,214708
2,9,196445
3,9,97208
4,9,112182
5,9,72187
6,9,32592
7,9,190553
8,9,134667
9,9,69209
