0,0,407
1,0,5
2,0,1074
3,0,162
4,0,14
5,0,517
6,0,89
7,0,332505
8,0,5
9,0,28
0,1,90
1,1,17
2,1,108
3,1,32
4,1,327688
5,1,284
6,1,182
7,1,93
8,1,0
9,1,121
0,2,60
1,2,1326
2,2,330791
3,2,120
4,2,354
5,2,617
6,2,43
7,2,42
8,2,165
9,2,810
0,3,74
1,3,331038
2,3,110
3,3,243
4,3,86
5,3,702
6,3,154
7,3,43
8,3,12
9,3,283
0,4,333842
1,4,331
2,4,300
3,4,114
4,4,1677
5,4,889
6,4,758
7,4,823
8,4,706
9,4,1
0,5,536
1,5,271
2,5,1283
3,5,265
4,5,947
5,5,1014
6,5,45
7,5,15
8,5,334143
9,5,549
0,6,100
1,6,312
2,6,168
3,6,258
4,6,1363
5,6,3
6,6,513
7,6,208
8,6,2
9,6,331971
0,7,174
1,7,882
2,7,319
3,7,92
4,7,1160
5,7,411
6,7,332948
7,7,1453
8,7,156
9,7,631
0,8,152
1,8,364
2,8,1391
3,8,4
4,8,2212
5,8,329424
6,8,221
7,8,347
8,8,353
9,8,637
0,9,110
1,9,999
2,9,1
3,9,334255
4,9,44
5,9,1684
6,9,592
7,9,16
8,9,3
9,9,514
