0,0,1060626,150829.286304
0,1,1112350,128090.971510
0,2,586211,116381.470886
0,3,369421,112781.014126
0,4,294446,111115.127404
0,5,268131,109933.381230
0,6,247551,108867.977048
0,7,225048,107934.821335
0,8,211867,107139.311761
0,9,207322,106341.133013
0,10,192456,105438.071065
0,11,159922,104609.105500
0,12,124969,104080.968762
0,13,97811,103775.338835
0,14,79266,103573.513269
0,15,64886,103425.227051
0,16,53690,103312.142069
0,17,44406,103226.368045
0,18,37003,103162.036386
0,19,31049,103113.839837
0,20,26194,103078.071293
0,21,23137,103051.326880
0,22,20550,103030.240145
0,23,18413,103013.507045
0,24,16506,102999.993012
0,25,14874,102989.229550
0,26,13324,102980.673382
0,27,11730,102973.903062
0,28,10814,102968.362447
0,29,9981,102963.801444
0,30,9338,102959.846898
0,31,8563,102956.365543
0,32,8039,102953.342056
0,33,7282,102950.776034
0,34,6782,102948.594361
0,35,6246,102946.714062
0,36,5891,102945.065030
0,37,5252,102943.636749
0,38,4907,102942.453732
0,39,4631,102941.407581
0,40,4411,102940.455264
0,41,4138,102939.624629
0,42,3859,102938.890297
0,43,3551,102938.257999
0,44,3168,102937.704861
0,45,3010,102937.252154
0,46,2784,102936.866346
0,47,2608,102936.525825
0,48,2372,102936.242044
0,49,2292,102935.988836
0,50,2224,102935.755241
0,51,2050,102935.527948
0,52,1870,102935.346817
0,53,1832,102935.182994
0,54,1686,102935.036084
0,55,1572,102934.904423
0,56,1430,102934.798731
0,57,1365,102934.703624
0,58,1274,102934.619126
0,59,1194,102934.546872
0,60,1056,102934.485814
0,61,889,102934.440027
0,62,822,102934.405257
0,63,723,102934.376954
0,64,682,102934.353918
0,65,615,102934.334736
0,66,554,102934.318629
0,67,502,102934.305757
0,68,505,102934.292783
0,69,507,102934.280973
0,70,443,102934.269502
0,71,362,102934.261286
0,72,327,102934.255146
0,73,283,102934.250430
0,74,272,102934.246488
0,75,260,102934.242893
0,76,231,102934.240076
0,77,218,102934.237851
0,78,230,102934.235744
0,79,234,102934.233354
0,80,223,102934.230931
0,81,206,102934.228957
0,82,174,102934.227368
0,83,193,102934.225879
0,84,173,102934.224305
0,85,170,102934.223013
0,86,141,102934.221797
0,87,126,102934.221070
0,88,126,102934.220368
0,89,117,102934.219715
0,90,101,102934.219127
0,91,92,102934.218605
0,92,85,102934.218175
0,93,86,102934.217843
0,94,81,102934.217494
0,95,65,102934.217207
0,96,62,102934.217027
0,97,53,102934.216894
0,98,49,102934.216747
0,99,46,102934.216648
0,100,45,102934.216548
0,101,41,102934.216444
0,102,41,102934.216353
0,103,35,102934.216304
0,104,40,102934.216244
0,105,46,102934.216164
0,106,37,102934.216078
0,107,31,102934.216028
0,108,34,102934.215988
0,109,32,102934.215942
0,110,20,102934.215896
0,111,25,102934.215872
0,112,14,102934.215850
0,113,19,102934.215838
0,114,9,102934.215827
0,115,10,102934.215822
0,116,14,102934.215812
0,117,25,102934.215796
0,118,22,102934.215776
0,119,16,102934.215751
0,120,17,102934.215735
0,121,19,102934.215715
0,122,16,102934.215696
0,123,16,102934.215681
0,124,11,102934.215667
0,125,12,102934.215654
0,126,12,102934.215643
0,127,11,102934.215637
0,128,7,102934.215630
0,129,5,102934.215625
0,130,8,102934.215622
0,131,8,102934.215617
0,132,4,102934.215613
0,133,2,102934.215611
