0,0,467
1,0,496
2,0,2265
3,0,296
4,0,344
5,0,324316
6,0,461
7,0,311087
8,0,222
9,0,1540
0,1,57
1,1,1318
2,1,330950
3,1,112
4,1,251
5,1,720
6,1,42
7,1,1149
8,1,165
9,1,758
0,2,74
1,2,16
2,2,97
3,2,10
4,2,167654
5,2,2
6,2,90
7,2,2740
8,2,0
9,2,89
0,3,172
1,3,884
2,3,307
3,3,91
4,3,945
5,3,607
6,3,332755
7,3,11686
8,3,167
9,3,620
0,4,108
1,4,983
2,4,1
3,4,334159
4,4,30
5,4,3090
6,4,583
7,4,677
8,4,4
9,4,480
0,5,333907
1,5,328
2,5,305
3,5,110
4,5,1340
5,5,1374
6,5,748
7,5,3526
8,5,740
9,5,0
0,6,76
1,6,330938
2,6,113
3,6,243
4,6,57
5,6,1064
6,6,144
7,6,1502
8,6,13
9,6,260
0,7,95
1,7,301
2,7,162
3,7,254
4,7,1097
5,7,0
6,7,506
7,7,2432
8,7,2
9,7,331236
0,8,525
1,8,268
2,8,1255
3,8,253
4,8,763
5,8,2034
6,8,42
7,8,617
8,8,334232
9,8,505
0,9,64
1,9,13
2,9,90
3,9,17
4,9,163064
5,9,2338
6,9,174
7,9,129
8,9,0
9,9,57
