1673011222887,507,87672,-0.794
1673011223865,127,11183,0.184
1673011224865,124,11231,1.184
1673011225865,123,11519,2.184
1673011226865,57,3740,3.184
1673011227865,31,3034,4.184
1673011228865,14,1346,5.184
1673011229865,15,2801,6.184
1673011230865,139,13016,7.184
1673011231865,159,14180,8.184
1673011232865,5,500,9.184
1673011233865,160,17378,10.184
1673011234866,104,7036,11.185
1673011235865,100,567,12.184
1673011236865,137,12558,13.184
1673011237865,111,11682,14.184
1673011238867,910,82275,15.186
1673011239867,1023,88745,16.186
1673011240867,1022,88749,17.186
1673011241867,1020,88753,18.186
1673011242867,1023,88749,19.186
1673011243868,1023,88751,20.187
1673011244867,1023,88751,21.186
1673011245867,1023,88749,22.186
1673011246867,1023,88747,23.186
1673011247867,1023,88751,24.186
1673011248867,1023,88749,25.186
1673011249867,1023,88751,26.186
1673011250867,1023,88751,27.186
1673011251867,1023,88751,28.186
1673011252867,1023,88749,29.186
1673011253867,1023,88749,30.186
1673011254867,1023,88749,31.186
1673011255867,1022,88751,32.186
1673011256867,1023,88749,33.186
1673011257867,1023,88749,34.186
1673011258867,1023,88751,35.186
1673011259868,1023,88747,36.187
1673011260867,1023,88749,37.186
1673011261867,1023,88751,38.186
1673011262867,1023,88751,39.186
1673011263867,1023,88751,40.186
1673011264868,1023,88751,41.187
1673011265867,1023,88749,42.186
1673011266867,1023,88749,43.186
1673011267867,1023,88747,44.186
1673011268867,1023,88749,45.186
1673011269867,1023,88749,46.186
1673011270867,1023,88751,47.186
1673011271912,1022,88749,48.231
1673011272867,1023,88749,49.186
1673011273867,1023,88749,50.186
1673011274867,1023,88749,51.186
1673011275869,1023,88749,52.188
1673011276867,1023,88749,53.186
1673011277867,1023,88749,54.186
1673011278867,1023,88747,55.186
1673011279883,1023,88749,56.202
1673011280867,1023,88753,57.186
1673011281867,1023,88747,58.186
1673011282867,1023,88749,59.186
1673011283867,1023,88751,60.186
1673011284883,1023,88751,61.202
1673011285867,1023,88747,62.186
1673011286867,1023,88747,63.186
1673011287867,1023,88749,64.186
1673011288880,1023,88749,65.199
1673011289868,1023,88749,66.187
1673011290867,1023,88751,67.186
1673011291867,1023,88749,68.186
1673011292867,1023,88751,69.186
1673011293867,1023,88749,70.186
1673011294867,1023,88749,71.186
1673011295865,943,81837,72.184
1673011296867,1022,88721,73.186
1673011297867,1023,88749,74.186
1673011298867,1023,88746,75.186
1673011299867,1023,88751,76.186
1673011300867,1023,88749,77.186
1673011301867,1023,88749,78.186
1673011302867,1023,88751,79.186
1673011303867,1023,88749,80.186
1673011304867,1023,88751,81.186
1673011305867,1023,88749,82.186
1673011306867,1023,88749,83.186
1673011307867,1023,88749,84.186
1673011308867,1023,88751,85.186
1673011309867,1023,88749,86.186
1673011310867,1023,88751,87.186
1673011311867,1023,88749,88.186
1673011312867,1023,88749,89.186
1673011313867,1023,88749,90.186
1673011314867,1023,88751,91.186
1673011315867,1023,88751,92.186
1673011316867,1023,88749,93.186
1673011317867,1023,88751,94.186
1673011318867,1023,88751,95.186
1673011319867,1021,88614,96.186
1673011320867,1023,88747,97.186
1673011321867,1023,88753,98.186
1673011322867,1023,88749,99.186
1673011323867,1023,88751,100.186
1673011324867,1012,72927,101.186
1673011325867,1021,88638,102.186
1673011326867,1023,88751,103.186
1673011327867,1023,88751,104.186
1673011328867,1023,88751,105.186
1673011329867,1023,88751,106.186
1673011330867,1023,88749,107.186
1673011331933,1023,88751,108.252
1673011332867,1023,88749,109.186
1673011333867,1023,88747,110.186
1673011334867,1023,88749,111.186
1673011335867,1023,88751,112.186
1673011336867,1023,88751,113.186
1673011337867,1023,88747,114.186
1673011338867,1023,88751,115.186
1673011339867,1023,88751,116.186
1673011340867,1023,88749,117.186
1673011341867,1023,88749,118.186
1673011342867,1023,88749,119.186
1673011343867,1023,88747,120.186
1673011344867,1023,88753,121.186
1673011345867,1023,88749,122.186
1673011346867,1023,88747,123.186
1673011347867,1023,88747,124.186
1673011348867,1023,88747,125.186
1673011349867,1023,88751,126.186
1673011350867,1023,88749,127.186
1673011351867,1023,88749,128.186
1673011352867,1023,88749,129.186
1673011353867,1023,88749,130.186
1673011354867,1023,88747,131.186
1673011355867,1023,88749,132.186
1673011356867,1023,88751,133.186
1673011357867,949,84492,134.186
1673011358867,1023,88749,135.186
1673011359868,1023,88747,136.187
1673011360867,1023,88749,137.186
1673011361867,1023,88751,138.186
1673011362867,1023,88747,139.186
1673011363867,1023,88751,140.186
1673011364867,858,80016,141.186
1673011365867,1023,88747,142.186
1673011366867,1023,88747,143.186
1673011367868,1023,88749,144.187
1673011368867,1023,88749,145.186
1673011369867,1023,88747,146.186
1673011370867,1023,88749,147.186
1673011371867,1023,88749,148.186
1673011372867,1023,88751,149.186
1673011373867,1023,88749,150.186
1673011374867,1023,88751,151.186
1673011375867,1023,88751,152.186
1673011376867,1023,88749,153.186
1673011377867,1023,88749,154.186
1673011378867,1023,88747,155.186
1673011379867,1023,88749,156.186
1673011380867,1023,88753,157.186
1673011381867,1023,88749,158.186
1673011382867,1023,88751,159.186
1673011383867,1023,88753,160.186
1673011384867,1023,88751,161.186
1673011385867,1023,88749,162.186
1673011386867,1023,88751,163.186
1673011387867,1023,88747,164.186
1673011388867,1023,88751,165.186
1673011389867,1023,88751,166.186
1673011390867,1023,88751,167.186
1673011391888,1024,88751,168.207
1673011392915,1023,88751,169.234
1673011393867,1023,88749,170.186
1673011394868,1024,88747,171.187
1673011395867,1024,88751,172.186
1673011396867,1023,88751,173.186
1673011397867,1022,88746,174.186
1673011398867,1023,88749,175.186
1673011399883,1023,88751,176.202
1673011400867,1023,88749,177.186
1673011401867,1023,88749,178.186
1673011402867,1023,88747,179.186
1673011403867,1023,88749,180.186
1673011404894,1022,88695,181.213
1673011405867,1023,88747,182.186
1673011406867,1023,88749,183.186
1673011407867,1023,88747,184.186
1673011408867,1023,88751,185.186
1673011409882,1016,88408,186.201
1673011410867,1023,88747,187.186
1673011411867,1023,88751,188.186
1673011412867,1023,88747,189.186
1673011413867,1023,88749,190.186
1673011414868,1023,88749,191.187
1673011415867,1023,88749,192.186
1673011416867,1023,88751,193.186
1673011417867,1023,88749,194.186
1673011418867,1023,88749,195.186
1673011419867,1023,88749,196.186
1673011420867,1023,88749,197.186
1673011421867,1023,88753,198.186
1673011422867,1023,88747,199.186
1673011423867,1023,88749,200.186
1673011424867,1023,88749,201.186
1673011425867,1023,88751,202.186
1673011426868,1023,88749,203.187
