0,0,74895,14793.033337
0,1,8617,11763.573167
0,2,2664,11686.371945
0,3,1569,11679.604200
0,4,1068,11676.672168
0,5,766,11675.144193
0,6,583,11674.257000
0,7,516,11673.688048
0,8,444,11673.268270
0,9,454,11672.913124
0,10,448,11672.539351
0,11,474,11672.160191
0,12,455,11671.767743
0,13,438,11671.364626
0,14,414,11671.000877
0,15,403,11670.662979
0,16,405,11670.361317
0,17,394,11670.058195
0,18,363,11669.767366
0,19,359,11669.508603
0,20,346,11669.273102
0,21,324,11669.066423
0,22,259,11668.898640
0,23,252,11668.781416
0,24,259,11668.670775
0,25,194,11668.560806
0,26,181,11668.482338
0,27,172,11668.422693
0,28,168,11668.370824
0,29,167,11668.321990
0,30,162,11668.269518
0,31,142,11668.219890
0,32,126,11668.179379
0,33,115,11668.148968
0,34,111,11668.127847
0,35,97,11668.106243
0,36,96,11668.087665
0,37,92,11668.069623
0,38,88,11668.053844
0,39,96,11668.040665
0,40,96,11668.027098
0,41,119,11668.007831
0,42,103,11667.982562
0,43,105,11667.964029
0,44,88,11667.944973
0,45,78,11667.926419
0,46,69,11667.914781
0,47,67,11667.905841
0,48,65,11667.898424
0,49,64,11667.890615
0,50,55,11667.883226
0,51,60,11667.877415
0,52,60,11667.871947
0,53,62,11667.866023
0,54,69,11667.858708
0,55,72,11667.849943
0,56,73,11667.839997
0,57,78,11667.831510
0,58,76,11667.817991
0,59,66,11667.805320
0,60,62,11667.797968
0,61,66,11667.791710
0,62,73,11667.782560
0,63,70,11667.772370
0,64,56,11667.764009
0,65,65,11667.757111
0,66,54,11667.750285
0,67,57,11667.744868
0,68,58,11667.738548
0,69,44,11667.732871
0,70,38,11667.728925
0,71,39,11667.725864
0,72,44,11667.721988
0,73,49,11667.718486
0,74,41,11667.713571
0,75,37,11667.709362
0,76,41,11667.706413
0,77,32,11667.703358
0,78,20,11667.701062
0,79,17,11667.700054
0,80,11,11667.699384
0,81,7,11667.699122
0,82,4,11667.698985
