0.5,6710900,1342180,10,10,2 + 2 + 1 + 1 + 1 + 1
0.5,6710900,1342180,10,10,1 + 2 + 1 + 1 + 1 + 2
0.5,6710900,1342180,10,10,1 + 1 + 2 + 1 + 1 + 1
0.5,6710900,1342180,10,10,1 + 1 + 1 + 1 + 1 + 1
0.5,6710900,1342180,10,10,1 + 1 + 1 + 1 + 1 + 1
0.5,6710900,1342180,10,10,1 + 2 + 1 + 2 + 1 + 1
0.5,6710900,1342180,10,10,1 + 2 + 1 + 2 + 1 + 1
0.5,6710900,1342180,10,10,1 + 2 + 1 + 1 + 1 + 2
0.5,6710900,1342180,10,10,1 + 2 + 1 + 1 + 1 + 1
0.5,6710900,1342180,10,10,1 + 1 + 1 + 1 + 1 + 2
0.4,6710900,1342180,10,10,3 + 2 + 3 + 150 + 2 + 3
0.4,6710900,1342180,10,10,3 + 150 + 150 + 3 + 150 + 117
0.4,6710900,1342180,10,10,150 + 150 + 150 + 150 + 150 + 2
0.4,6710900,1342180,10,10,3 + 150 + 3 + 150 + 150 + 3
0.4,6710900,1342180,10,10,150 + 3 + 150 + 2 + 150 + 4
0.4,6710900,1342180,10,10,150 + 3 + 4 + 150 + 150 + 2
0.4,6710900,1342180,10,10,150 + 150 + 118 + 3 + 2 + 93
0.4,6710900,1342180,10,10,62 + 55 + 150 + 135 + 150 + 2
0.4,6710900,1342180,10,10,85 + 3 + 2 + 150 + 2 + 150
0.4,6710900,1342180,10,10,150 + 2 + 150 + 2 + 150 + 150
0.3,6710900,1342180,10,10,59 + 4 + 93 + 43 + 51 + 57
0.3,6710900,1342180,10,10,4 + 71 + 37 + 56 + 67 + 48
0.3,6710900,1342180,10,10,54 + 42 + 4 + 6 + 68 + 59
0.3,6710900,1342180,10,10,4 + 4 + 61 + 40 + 52 + 5
0.3,6710900,1342180,10,10,3 + 52 + 3 + 49 + 45 + 70
0.3,6710900,1342180,10,10,4 + 44 + 51 + 4 + 50 + 57
0.3,6710900,1342180,10,10,60 + 57 + 5 + 48 + 55 + 3
0.3,6710900,1342180,10,10,61 + 4 + 63 + 3 + 65 + 43
0.3,6710900,1342180,10,10,68 + 4 + 71 + 4 + 5 + 68
0.3,6710900,1342180,10,10,27 + 81 + 43 + 85 + 70 + 42
0.2,6710900,1342180,10,10,8 + 9 + 20 + 12 + 150 + 101
0.2,6710900,1342180,10,10,78 + 135 + 150 + 15 + 9 + 150
0.2,6710900,1342180,10,10,38 + 100 + 119 + 13 + 75 + 21
0.2,6710900,1342180,10,10,7 + 150 + 150 + 150 + 10 + 6
0.2,6710900,1342180,10,10,8 + 90 + 7 + 150 + 22 + 98
0.2,6710900,1342180,10,10,8 + 8 + 150 + 11 + 9 + 150
0.2,6710900,1342180,10,10,65 + 61 + 20 + 143 + 10 + 150
0.2,6710900,1342180,10,10,14 + 14 + 150 + 150 + 102 + 150
0.2,6710900,1342180,10,10,23 + 7 + 7 + 10 + 150 + 50
0.2,6710900,1342180,10,10,144 + 111 + 11 + 10 + 21 + 150
0.1,6710900,1342180,10,10,104 + 108 + 116 + 69 + 111 + 120
0.1,6710900,1342180,10,10,24 + 9 + 100 + 115 + 48 + 18
0.1,6710900,1342180,10,10,14 + 117 + 20 + 20 + 51 + 82
0.1,6710900,1342180,10,10,23 + 108 + 88 + 150 + 39 + 33
0.1,6710900,1342180,10,10,86 + 28 + 11 + 40 + 111 + 83
0.1,6710900,1342180,10,10,11 + 40 + 150 + 108 + 74 + 150
0.1,6710900,1342180,10,10,75 + 14 + 71 + 80 + 126 + 86
0.1,6710900,1342180,10,10,122 + 111 + 149 + 18 + 111 + 115
0.1,6710900,1342180,10,10,148 + 12 + 81 + 113 + 100 + 150
0.1,6710900,1342180,10,10,55 + 139 + 103 + 150 + 150 + 138
