0.5,6710900,3355450,10,10,2 + 1 + 1
0.5,6710900,3355450,10,10,1 + 1 + 2
0.5,6710900,3355450,10,10,2 + 1 + 2
0.5,6710900,3355450,10,10,1 + 1 + 1
0.5,6710900,3355450,10,10,2 + 1 + 1
0.5,6710900,3355450,10,10,2 + 1 + 1
0.5,6710900,3355450,10,10,2 + 1 + 2
0.5,6710900,3355450,10,10,1 + 1 + 1
0.5,6710900,3355450,10,10,2 + 1 + 1
0.5,6710900,3355450,10,10,1 + 2 + 1

0.4,6710900,3355450,10,10,3 + 150 + 150
0.4,6710900,3355450,10,10,4 + 3 + 150
0.4,6710900,3355450,10,10,150 + 150 + 150
0.4,6710900,3355450,10,10,3 + 3 + 3
0.4,6710900,3355450,10,10,150 + 3 + 150
0.4,6710900,3355450,10,10,3 + 150 + 3
0.4,6710900,3355450,10,10,4 + 2 + 3
0.4,6710900,3355450,10,10,150 + 150 + 150
0.4,6710900,3355450,10,10,3 + 150 + 3
0.4,6710900,3355450,10,10,150 + 150 + 150

0.3,6710900,3355450,10,10,4 + 6 + 5
0.3,6710900,3355450,10,10,6 + 60 + 116
0.3,6710900,3355450,10,10,69 + 40 + 113
0.3,6710900,3355450,10,10,62 + 39 + 116
0.3,6710900,3355450,10,10,71 + 35 + 49
0.3,6710900,3355450,10,10,7 + 150 + 62
0.3,6710900,3355450,10,10,49 + 50 + 63
0.3,6710900,3355450,10,10,47 + 49 + 43
0.3,6710900,3355450,10,10,150 + 78 + 4
0.3,6710900,3355450,10,10,61 + 150 + 4

0.2,6710900,3355450,10,10,10 + 8 + 103
0.2,6710900,3355450,10,10,95 + 8 + 115
0.2,6710900,3355450,10,10,7 + 150 + 150
0.2,6710900,3355450,10,10,121 + 21 + 7
0.2,6710900,3355450,10,10,150 + 17 + 150
0.2,6710900,3355450,10,10,150 + 8 + 7
0.2,6710900,3355450,10,10,150 + 150 + 150
0.2,6710900,3355450,10,10,150 + 14 + 96
0.2,6710900,3355450,10,10,133 + 150 + 150
0.2,6710900,3355450,10,10,146 + 150 + 150

0.1,6710900,3355450,10,10,34 + 107 + 150
0.1,6710900,3355450,10,10,30 + 32 + 31
0.1,6710900,3355450,10,10,11 + 89 + 102
0.1,6710900,3355450,10,10,150 + 150 + 36
0.1,6710900,3355450,10,10,54 + 150 + 13
0.1,6710900,3355450,10,10,108 + 150 + 131
0.1,6710900,3355450,10,10,150 + 21 + 118
0.1,6710900,3355450,10,10,100 + 150 + 91
0.1,6710900,3355450,10,10,15 + 53 + 16
0.1,6710900,3355450,10,10,14 + 21 + 14

0.0,6710900,3355450,10,10,18 + 33 + 24
0.0,6710900,3355450,10,10,25 + 25 + 33
0.0,6710900,3355450,10,10,35 + 32 + 22
0.0,6710900,3355450,10,10,23 + 29 + 60
0.0,6710900,3355450,10,10,150 + 150 + 28
0.0,6710900,3355450,10,10,20 + 31 + 34
0.0,6710900,3355450,10,10,71 + 28 + 58
0.0,6710900,3355450,10,10,42 + 24 + 26
0.0,6710900,3355450,10,10,24 + 36 + 36
0.0,6710900,3355450,10,10,26 + 29 + 27

-0.1,6710900,3355450,10,10,39 + 38 + 43
-0.1,6710900,3355450,10,10,33 + 40 + 32
-0.1,6710900,3355450,10,10,39 + 45 + 37
-0.1,6710900,3355450,10,10,47 + 38 + 34
-0.1,6710900,3355450,10,10,37 + 50 + 38
-0.1,6710900,3355450,10,10,34 + 30 + 36
-0.1,6710900,3355450,10,10,44 + 40 + 47
-0.1,6710900,3355450,10,10,36 + 46 + 38
-0.1,6710900,3355450,10,10,30 + 40 + 44
-0.1,6710900,3355450,10,10,41 + 53 + 48

-0.2,6710900,3355450,10,10,101 + 137 + 150
-0.2,6710900,3355450,10,10,98 + 99 + 104
-0.2,6710900,3355450,10,10,88 + 74 + 118
-0.2,6710900,3355450,10,10,87 + 127 + 86
-0.2,6710900,3355450,10,10,82 + 121 + 98
-0.2,6710900,3355450,10,10,96 + 121 + 84
-0.2,6710900,3355450,10,10,150 + 83 + 86
-0.2,6710900,3355450,10,10,150 + 103 + 82
-0.2,6710900,3355450,10,10,88 + 107 + 109
