0.5,6710900,6710900,10,10,2
0.5,6710900,6710900,10,10,1
0.5,6710900,6710900,10,10,2
0.5,6710900,6710900,10,10,2
0.5,6710900,6710900,10,10,1
0.5,6710900,6710900,10,10,2
0.5,6710900,6710900,10,10,1
0.5,6710900,6710900,10,10,1
0.5,6710900,6710900,10,10,2
0.5,6710900,6710900,10,10,1
0.4,6710900,6710900,10,10,3
0.4,6710900,6710900,10,10,3
0.4,6710900,6710900,10,10,150
0.4,6710900,6710900,10,10,4
0.4,6710900,6710900,10,10,3
0.4,6710900,6710900,10,10,3
0.4,6710900,6710900,10,10,150
0.4,6710900,6710900,10,10,3
0.4,6710900,6710900,10,10,150
0.4,6710900,6710900,10,10,150
0.3,6710900,6710900,10,10,67
0.3,6710900,6710900,10,10,55
0.3,6710900,6710900,10,10,6
0.3,6710900,6710900,10,10,6
0.3,6710900,6710900,10,10,50
0.3,6710900,6710900,10,10,73
0.3,6710900,6710900,10,10,72
0.3,6710900,6710900,10,10,87
0.3,6710900,6710900,10,10,5
0.3,6710900,6710900,10,10,69
0.2,6710900,6710900,10,10,150
0.2,6710900,6710900,10,10,150
0.2,6710900,6710900,10,10,150
0.2,6710900,6710900,10,10,34
0.2,6710900,6710900,10,10,150
0.2,6710900,6710900,10,10,17
0.2,6710900,6710900,10,10,20
0.2,6710900,6710900,10,10,140
0.2,6710900,6710900,10,10,150
0.2,6710900,6710900,10,10,10
0.1,6710900,6710900,10,10,107
0.1,6710900,6710900,10,10,43
0.1,6710900,6710900,10,10,31
0.1,6710900,6710900,10,10,109
0.1,6710900,6710900,10,10,25
0.1,6710900,6710900,10,10,51
0.1,6710900,6710900,10,10,17
0.1,6710900,6710900,10,10,40
0.1,6710900,6710900,10,10,133
0.1,6710900,6710900,10,10,150
0.0,6710900,6710900,10,10,24
0.0,6710900,6710900,10,10,23
0.0,6710900,6710900,10,10,28
0.0,6710900,6710900,10,10,25
0.0,6710900,6710900,10,10,76
0.0,6710900,6710900,10,10,88
0.0,6710900,6710900,10,10,27
0.0,6710900,6710900,10,10,28
0.0,6710900,6710900,10,10,23
0.0,6710900,6710900,10,10,26
-0.1,6710900,6710900,10,10,46
-0.1,6710900,6710900,10,10,44
-0.1,6710900,6710900,10,10,35
-0.1,6710900,6710900,10,10,42
-0.1,6710900,6710900,10,10,46
-0.1,6710900,6710900,10,10,37
-0.1,6710900,6710900,10,10,52
-0.1,6710900,6710900,10,10,45
-0.1,6710900,6710900,10,10,36
-0.1,6710900,6710900,10,10,34
-0.2,6710900,6710900,10,10,150
-0.2,6710900,6710900,10,10,126
-0.2,6710900,6710900,10,10,118
-0.2,6710900,6710900,10,10,93
-0.2,6710900,6710900,10,10,108
-0.2,6710900,6710900,10,10,121
-0.2,6710900,6710900,10,10,109
-0.2,6710900,6710900,10,10,126
-0.2,6710900,6710900,10,10,112
-0.2,6710900,6710900,10,10,112
-0.3,6710900,6710900,10,10,150
-0.3,6710900,6710900,10,10,150
-0.3,6710900,6710900,10,10,150
-0.3,6710900,6710900,10,10,150
-0.3,6710900,6710900,10,10,150
-0.3,6710900,6710900,10,10,150
-0.3,6710900,6710900,10,10,150
-0.3,6710900,6710900,10,10,150
-0.3,6710900,6710900,10,10,150
-0.3,6710900,6710900,10,10,150
-0.4,6710900,6710900,10,10,150
-0.4,6710900,6710900,10,10,150
-0.4,6710900,6710900,10,10,150
-0.4,6710900,6710900,10,10,150
-0.4,6710900,6710900,10,10,150
-0.4,6710900,6710900,10,10,150
-0.4,6710900,6710900,10,10,150
-0.4,6710900,6710900,10,10,150
-0.4,6710900,6710900,10,10,150
-0.4,6710900,6710900,10,10,150
-0.5,6710900,6710900,10,10,150
-0.5,6710900,6710900,10,10,150
-0.5,6710900,6710900,10,10,150
-0.5,6710900,6710900,10,10,150
-0.5,6710900,6710900,10,10,150
-0.5,6710900,6710900,10,10,150
-0.5,6710900,6710900,10,10,150
-0.5,6710900,6710900,10,10,150
-0.5,6710900,6710900,10,10,150
-0.5,6710900,6710900,10,10,150
