0,0,414537,51553.868720
0,1,250683,46314.770813
0,2,153537,44590.829073
0,3,110957,43877.472984
0,4,90404,43465.657786
0,5,78857,43164.287465
0,6,71192,42911.515761
0,7,62713,42694.520928
0,8,54164,42524.491653
0,9,47254,42396.430016
0,10,43041,42293.309282
0,11,42811,42190.708762
0,12,45082,42063.781346
0,13,47008,41895.380043
0,14,45609,41694.970747
0,15,40294,41501.118902
0,16,32550,41354.324974
0,17,24668,41266.316456
0,18,17882,41221.595397
0,19,12962,41199.899841
0,20,9687,41188.530870
0,21,7598,41181.816051
0,22,5749,41177.411408
0,23,4672,41174.545077
0,24,3562,41172.587675
0,25,3014,41171.396230
0,26,2614,41170.518927
0,27,2277,41169.833214
0,28,2186,41169.280495
0,29,1995,41168.801982
0,30,1788,41168.401948
0,31,1608,41168.077260
0,32,1523,41167.802636
0,33,1398,41167.568615
0,34,1280,41167.371846
0,35,1218,41167.208814
0,36,998,41167.072255
0,37,860,41166.968564
0,38,765,41166.893990
0,39,614,41166.839486
0,40,584,41166.798126
0,41,522,41166.761882
0,42,496,41166.733305
0,43,485,41166.708157
0,44,434,41166.686299
0,45,367,41166.668330
0,46,323,41166.652583
0,47,298,41166.640869
0,48,265,41166.631934
0,49,230,41166.625124
0,50,235,41166.618551
0,51,219,41166.611731
0,52,204,41166.606226
0,53,148,41166.602302
0,54,147,41166.599089
0,55,148,41166.596335
0,56,154,41166.593566
0,57,134,41166.591109
0,58,121,41166.589168
0,59,131,41166.587456
0,60,102,41166.585977
0,61,102,41166.584911
0,62,88,41166.583830
0,63,92,41166.582792
0,64,80,41166.581768
0,65,52,41166.581119
0,66,40,41166.580807
0,67,33,41166.580663
0,68,33,41166.580558
0,69,21,41166.580484
0,70,16,41166.580419
0,71,8,41166.580374
0,72,7,41166.580361
0,73,4,41166.580354
0,74,3,41166.580347
0,75,2,41166.580343
0,76,4,41166.580342
0,77,1,41166.580340
0,78,3,41166.580339
0,79,2,41166.580336
0,80,4,41166.580335
0,81,2,41166.580333
0,82,7,41166.580329
0,83,5,41166.580321
0,84,5,41166.580315
0,85,5,41166.580311
0,86,2,41166.580307
0,87,4,41166.580305
0,88,5,41166.580300
0,89,4,41166.580295
0,90,3,41166.580292
0,91,3,41166.580289
0,92,3,41166.580286
0,93,4,41166.580283
0,94,2,41166.580280
