0,0,1.391788
0,1,1.372062
0,2,1.385676
0,3,1.396466
0,4,1.440775
0,5,1.505872
0,6,1.433636
0,7,1.412003
0,8,1.411669
0,9,1.432543
0,10,1.418398
0,11,1.412846
0,12,1.424272
0,13,1.436177
0,14,1.414407
0,15,1.421724
0,16,1.440283
0,17,1.414165
0,18,1.422172
0,19,1.445926
0,20,1.414009
0,21,1.424961
0,22,1.443045
0,23,1.414654
0,24,1.418646
0,25,1.446519
0,26,1.414861
0,27,1.418153
0,28,1.449208
0,29,1.414373
0,30,1.419985
0,31,1.451174
0,32,1.415104
0,33,1.419389
0,34,1.445075
0,35,1.414529
0,36,1.419218
0,37,1.450538
0,38,1.414407
0,39,1.420892
0,40,1.449824
0,41,1.414119
0,42,1.420730
0,43,1.447287
0,44,1.413911
0,45,1.419262
0,46,1.446198
0,47,1.416883
0,48,1.418360
0,49,1.451423
0,50,1.414689
0,51,1.430258
0,52,1.506825
0,53,1.415963
0,54,1.434336
0,55,1.418422
0,56,1.415075
0,57,1.434078
0,58,1.424506
0,59,1.418642
0,60,1.433001
0,61,1.490780
0,62,1.543749
0,63,1.444735
0,64,1.413852
0,65,1.421962
0,66,1.444853
0,67,1.414866
0,68,1.420434
0,69,1.447526
0,70,1.416154
0,71,1.421916
0,72,1.457085
0,73,1.416122
0,74,1.422733
0,75,1.441416
0,76,1.415208
0,77,1.422467
0,78,1.449000
0,79,1.415784
0,80,1.421662
0,81,1.445659
0,82,1.414647
0,83,1.421322
0,84,1.447249
0,85,1.415841
0,86,1.422250
0,87,1.442345
0,88,1.416772
0,89,1.570160
0,90,1.415691
0,91,1.417007
0,92,1.443970
0,93,1.416144
0,94,1.415837
0,95,1.439789
0,96,1.415706
0,97,1.416972
0,98,1.437988
0,99,1.415957
0,100,1.424568
0,101,1.470998
0,102,1.420349
0,103,1.416157
0,104,1.437531
0,105,1.423652
0,106,1.416179
0,107,1.439357
0,108,1.416276
0,109,1.416955
0,110,1.435812
0,111,1.417472
0,112,1.415862
0,113,1.437285
0,114,1.425550
0,115,1.415382
0,116,1.430749
0,117,1.425946
0,118,1.417919
0,119,1.427698
0,120,1.435747
0,121,1.417142
0,122,1.427259
0,123,1.435020
0,124,1.416697
0,125,1.427814
0,126,1.440697
0,127,1.415550
0,128,1.425117
0,129,1.438852
0,130,1.418389
0,131,1.426784
0,132,1.443412
0,133,1.415408
0,134,1.425052
0,135,1.441537
0,136,1.416550
0,137,1.425474
0,138,1.444820
0,139,1.415841
0,140,1.425609
0,141,1.441334
0,142,1.418295
0,143,1.424266
0,144,1.446771
0,145,1.416137
0,146,1.423122
0,147,1.441915
0,148,1.415981
0,149,1.424294
1,0,1.351303
1,1,1.376381
1,2,1.387399
1,3,1.432851
1,4,1.401091
1,5,1.403906
1,6,1.429030
1,7,1.405297
1,8,1.407264
1,9,1.424456
1,10,1.416889
1,11,1.410109
1,12,1.424011
1,13,1.430625
1,14,1.408309
1,15,1.409383
1,16,1.443986
1,17,1.406895
1,18,1.405554
1,19,1.445737
1,20,1.406974
1,21,1.408282
1,22,1.440071
1,23,1.407535
1,24,1.407354
1,25,1.431837
1,26,1.406717
1,27,1.407771
