1673577210613,515,87618
1673577211541,94,9184
1673577212542,15,1157
1673577213543,4,440
1673577214541,11,1713
1673577215541,15,1556
1673577216558,124,16802
1673577217541,102,10471
1673577218541,124,11353
1673577219541,138,12058
1673577220557,137,12479
1673577221541,124,11268
1673577222541,127,10917
1673577223541,123,11196
1673577224541,143,13373
1673577225541,121,11040
1673577227734,129,22201
1673577227774,129,22201
1673577228541,113,11053
1673577229566,173,15478
1673577230541,151,14102
1673577231541,142,13335
1673577232542,158,14245
1673577233563,188,16286
1673577234541,152,13746
1673577235541,150,13699
1673577237250,123,10908
1673577237541,4,429
1673577238541,171,15894
1673577239541,164,15135
1673577240541,889,77103
1673577241547,1023,88747
1673577242543,1023,77109
1673577243543,1023,88744
1673577244543,1023,88749
1673577245543,1023,88749
1673577246543,1023,88749
1673577247543,1023,88749
1673577248635,1016,88335
1673577249543,911,81690
1673577250543,1017,88336
1673577251566,1022,88687
1673577252543,980,86246
1673577253543,1023,88742
1673577254543,1023,88747
1673577255543,1023,88751
1673577256544,882,80622
1673577257541,223,38910
1673577258543,1020,88723
1673577259543,1024,88751
1673577260543,1024,88749
1673577261543,1024,88749
1673577262543,1024,88747
1673577263543,1024,88749
1673577264543,1023,88751
1673577265543,1024,88749
1673577266543,1024,88751
1673577267645,1024,88751
1673577268543,1024,88749
1673577269543,1024,88747
1673577270625,1023,88749
1673577271543,1024,88751
1673577272543,1023,88747
1673577273629,1023,88747
1673577274543,1024,88751
1673577275543,1023,88751
1673577276608,1024,88751
1673577277543,1023,88747
1673577278543,1023,88749
1673577279616,1023,88751
1673577280544,1023,88749
1673577281545,1024,88751
1673577282625,1024,88751
1673577283543,1024,88749
1673577284543,1024,88747
1673577285656,1024,88749
1673577286543,1024,88751
1673577287543,1023,88747
1673577288543,1023,88749
1673577289544,1023,88751
1673577290543,1023,88747
1673577291543,1023,88749
1673577292543,1024,88751
1673577293543,1024,88751
1673577294544,1023,88749
1673577295543,1024,88753
1673577296543,1024,88751
1673577297543,1023,88749
1673577298545,1024,88751
1673577299544,1024,88749
1673577300543,1024,88751
1673577301543,1023,88746
1673577302544,1024,88749
1673577303543,1024,88749
1673577304543,1024,88751
1673577305543,1023,88747
1673577306543,1024,88751
1673577307543,1023,88749
1673577308544,1024,88749
1673577309543,1023,88751
1673577310543,1024,88747
1673577311550,1023,88751
1673577312543,1024,88749
1673577313543,1023,88747
1673577314564,1024,88747
1673577315544,1023,88751
1673577316543,1023,88747
1673577317563,1023,88749
1673577318543,1023,88747
1673577319543,1023,88749
1673577320597,1024,88751
1673577321543,1023,88751
1673577322543,1024,88747
1673577323595,1023,88749
1673577324545,1023,88749
1673577325544,1023,88747
1673577326618,1024,88747
1673577327543,1023,88749
1673577328543,1024,88751
1673577329633,1023,88749
1673577330543,1023,88751
1673577331543,1023,88751
1673577332658,1024,88747
1673577333543,1023,88749
1673577334544,1023,88749
1673577335544,1023,88751
1673577336543,1024,88749
1673577337543,1023,88747
1673577338543,1024,88747
1673577339543,1023,88747
1673577340543,1023,88751
1673577341543,1023,88751
1673577342544,1024,88749
1673577343543,1023,88749
1673577344543,1024,88749
1673577345543,1023,88747
1673577346545,1023,88749
1673577347543,1023,88747
1673577348543,1023,88751
1673577349543,1023,88751
1673577350545,1024,88751
1673577351543,1023,88747
1673577352544,1024,88751
1673577353543,1023,88751
1673577354544,1024,88751
1673577355552,1024,88747
1673577356543,1024,88753
1673577357543,1023,88751
1673577358552,1024,88751
1673577359543,1024,88753
1673577360543,1023,88749
1673577361572,1023,88749
1673577362543,1024,88751
1673577363544,1024,88747
1673577364574,1024,88751
1673577365543,1023,88749
1673577366543,1024,88749
1673577367601,1023,88749
1673577368543,1023,88749
1673577369543,1023,88749
1673577370602,1023,88749
1673577371543,1023,88749
1673577372545,1023,88747
1673577373633,1023,88749
1673577374543,1023,88749
1673577375543,1023,88749
1673577376601,1024,88751
1673577377543,1024,88751
1673577378543,1024,88749
1673577379589,1023,88751
1673577380543,1024,88753
1673577381543,1023,88747
1673577382543,1023,88749
1673577383543,1024,88751
1673577384543,1023,88749
1673577385545,1023,88749
1673577386543,1023,88749
1673577387543,1023,88749
1673577388543,1023,88749
1673577389543,1023,88751
1673577390543,1023,88751
1673577391543,1023,88749
1673577392543,1023,88751
1673577393544,1023,88747
1673577394543,1023,88749
1673577395543,1023,88747
1673577396543,1023,88751
1673577397543,1023,88749
1673577398545,1023,88751
1673577399543,1024,88751
1673577400543,1023,88749
1673577401543,1024,88751
1673577402564,1023,88751
1673577403543,1024,88751
1673577404543,1023,88751
1673577405566,1023,88749
1673577406544,1023,88747
1673577407543,1024,88749
1673577408589,1023,88749
1673577409543,1023,88751
1673577410543,1023,88749
1673577411593,1024,88751
1673577412543,1023,88749
1673577413543,1023,88749
1673577414617,1023,88746
1673577415543,1023,88747
1673577416543,1023,88749
1673577417623,1023,88749
1673577418543,1023,88751
1673577419544,1024,88749
1673577420653,1024,88749
1673577421543,1023,88747
1673577422543,1023,88751
1673577423543,1023,88751
1673577424545,1023,88749
1673577425543,1023,88751
1673577426543,1023,88751
1673577427543,1024,88749
1673577428544,1023,88751
1673577429543,1023,88751
1673577430543,1023,88749
1673577431543,1024,88751
1673577432543,1023,88749
1673577433543,1023,88749
1673577434543,1023,88747
1673577435543,1023,88751
1673577436543,1023,88751
1673577437545,1024,88749
1673577438543,1023,88751
1673577439543,1024,88747
1673577440544,1023,88747
1673577441543,1024,88753
1673577442543,1023,88749
1673577443545,1023,88751
1673577444543,1023,88751
1673577445543,1023,88749
1673577446546,1023,88749
1673577447543,1024,88747
1673577448543,1023,88749
1673577449566,1023,88749
1673577450544,1023,88751
1673577451543,1023,88749
1673577452571,1023,88747
1673577453543,1024,88753
1673577454543,1023,88749
1673577455592,1023,88749
1673577456543,1024,88749
1673577457543,1024,88749
1673577458598,1023,88749
1673577459545,1023,88749
1673577460543,1024,88751
1673577461620,1023,88749
1673577462543,1024,88751
1673577463544,1023,88749
1673577464626,1023,88751
1673577465543,1023,88745
1673577466543,1023,88749
1673577467656,1024,88753
1673577468543,1024,88749
1673577469543,1024,88751
1673577470543,1023,88749
1673577471544,1024,88751
1673577472545,1023,88749
1673577473543,1024,88751
1673577474543,1023,88749
1673577475543,1024,88749
1673577476544,1023,88749
1673577477543,1024,88751
1673577478544,1023,88749
1673577479543,1023,88749
1673577480543,1023,88751
1673577481543,1024,88749
1673577482543,1024,88751
1673577483543,1023,88749
1673577484543,1023,88747
1673577485545,1023,88751
1673577486543,1023,88749
1673577487544,1023,88751
1673577488543,1023,88749
1673577489543,1023,88747
1673577490543,1023,88751
1673577491543,1024,88751
1673577492543,1023,88749
1673577493545,1023,88749
1673577494543,1023,88751
1673577495543,1023,88749
1673577496555,1023,88747
1673577497543,1023,88751
1673577498545,1023,88749
1673577499549,1023,88749
1673577500543,1023,88749
1673577501543,1023,88751
1673577502567,1023,88749
1673577503543,1024,88749
1673577504543,1023,88749
1673577505575,1022,88753
1673577506543,1023,88751
1673577507543,1024,88749
1673577508598,1023,88751
1673577509543,1023,88749
1673577510543,1023,88749
1673577511604,1023,88749
1673577512543,1023,88745
1673577513543,1023,88751
1673577514630,1023,88749
1673577515543,1023,88749
1673577516543,1023,88749
1673577517634,1023,88751
1673577518543,1023,88749
1673577519543,1024,88751
1673577520657,1024,88753
1673577521543,1023,88751
1673577522543,1023,88749
1673577523543,1023,88749
1673577524545,1023,88751
1673577525543,1023,88745
1673577526543,1023,88751
1673577527543,1024,88749
1673577528543,1023,88749
1673577529543,1024,88751
1673577530543,1023,88751
1673577531543,1024,88751
1673577532543,1023,88749
1673577533543,1024,88749
1673577534544,1023,88749
1673577535543,1023,88747
1673577536543,1023,88751
1673577537545,1024,88751
1673577538543,1023,88747
1673577539543,1024,88751
1673577540544,1023,88751
1673577541543,1024,88751
1673577542543,1023,88751
1673577543557,1024,88751
1673577544543,1023,88749
1673577545544,1023,88751
1673577546557,1023,88751
1673577547543,1024,88749
1673577548543,1023,88749
1673577549599,1023,88746
1673577550543,1023,88749
1673577551543,1024,88751
1673577552603,1023,88751
1673577553543,1024,88749
1673577554543,1023,88751
1673577555633,1023,88751
1673577556543,1023,88751
1673577557543,1024,88749
1673577558633,1023,88753
1673577559543,1024,88751
1673577560543,1023,88751
1673577561657,1024,88751
1673577562543,1023,88749
1673577563543,1024,88753
1673577564543,1023,88751
1673577565543,1023,88749
1673577566543,1023,88749
1673577567543,1024,88749
1673577568543,1023,88749
1673577569543,1024,88749
1673577570543,1023,88749
1673577571543,1024,88751
1673577572545,1023,88749
1673577573543,1024,88747
1673577574544,1023,88751
1673577575543,1024,88747
1673577576544,1023,88751
1673577577543,1023,88749
1673577578544,1023,88749
1673577579543,1024,88749
1673577580543,1024,88749
1673577581543,1023,88749
1673577582544,1023,88749
1673577583543,1024,88751
1673577584553,1023,88749
1673577585545,1024,88751
1673577586543,1023,88747
1673577587548,1023,88747
1673577588543,1023,88749
1673577589543,1024,88751
1673577590572,1023,88747
1673577591544,1024,88751
1673577592543,1023,88747
1673577593571,1023,88749
1673577594543,1023,88749
1673577595543,1024,88751
1673577596591,1023,88746
1673577597543,1023,88747
1673577598545,1023,88749
1673577599597,1023,88751
1673577600543,1023,88751
1673577601543,1023,88751
1673577602621,1024,88749
1673577603543,1024,88751
1673577604543,1023,88749
1673577605628,1024,88747
1673577606544,1023,88753
1673577607543,1023,88753
1673577608654,1024,88749
1673577609543,1024,88751
1673577610543,1023,88749
1673577611545,1023,88749
1673577612543,1023,88751
1673577613543,1024,88751
1673577614543,1023,88747
1673577615543,1023,88751
1673577616543,1023,88749
1673577617543,1024,88751
1673577618543,1023,88749
1673577619545,1024,88749
1673577620543,1023,88751
1673577621543,1023,88747
1673577622543,1023,88749
1673577623543,1024,88747
1673577624545,1023,88753
1673577625544,1023,88751
1673577626543,1023,88751
1673577627543,1023,88749
1673577628546,1023,88747
1673577629543,1023,88751
1673577630543,1023,88747
1673577631545,1024,88751
1673577632543,1023,88747
1673577633543,1024,88751
1673577634543,1023,88751
1673577635543,1024,88749
1673577636543,1023,88749
1673577637554,1024,88749
1673577638543,1023,88751
1673577639543,1024,88749
1673577640548,1023,88749
1673577641544,1023,88749
1673577642543,1023,88749
1673577643570,1024,88749
1673577644543,1023,88753
1673577645543,1024,88749
1673577646579,1023,88751
1673577647543,1023,88749
1673577648543,1023,88751
1673577649600,1023,88751
1673577650545,1023,88751
1673577651543,1023,88749
1673577652603,1023,88747
1673577653543,1023,88753
1673577654543,1024,88749
1673577655644,1023,88749
1673577656543,1023,88747
1673577657543,1023,88751
1673577658543,1023,88751
1673577659543,1023,88749
1673577660544,1023,88751
1673577661543,1024,88751
1673577662543,1024,88749
1673577663545,1023,88751
1673577664543,1023,88751
1673577665544,1023,88751
1673577666543,1023,88749
1673577667543,1023,88749
1673577668544,1023,88749
1673577669543,1023,88751
1673577670543,1023,88751
1673577671544,1023,88745
1673577672543,1023,88751
1673577673543,1023,88749
1673577674544,1024,88751
1673577675543,1024,88751
1673577676545,1023,88751
1673577677543,1023,88749
1673577678544,1023,88749
1673577679543,1023,88749
1673577680543,1023,88749
1673577681543,1023,88749
1673577682543,1024,88751
1673577683543,1023,88749
1673577684566,1023,88747
1673577685543,1023,88753
1673577686543,1024,88749
1673577687562,1023,88751
1673577688543,1023,88751
1673577689545,1023,88749
1673577690583,1024,88749
1673577691543,1024,88747
1673577692543,1023,88747
1673577693585,1023,88749
1673577694543,1024,88749
1673577695543,1024,88749
1673577696604,1023,88749
1673577697543,1023,88746
1673577698543,1024,88753
1673577699608,1023,88749
1673577700543,1023,88749
1673577701543,1023,88751
1673577702641,1024,88749
1673577703543,1023,88747
1673577704543,1023,88749
1673577705585,1023,88751
1673577706544,1024,88749
1673577707543,1024,88747
1673577708543,1023,88749
1673577709543,1023,88749
1673577710543,1023,88747
1673577711544,1024,88751
1673577712543,1023,88747
1673577713543,1023,88749
1673577714543,1024,88751
1673577715544,1024,88751
1673577716543,1023,88751
1673577717543,1023,88749
1673577718543,1023,88749
1673577719543,1024,88749
1673577720544,1023,88749
1673577721543,1023,88747
1673577722544,1024,88751
1673577723544,1024,88751
1673577724543,1023,88751
1673577725543,1024,88747
1673577726543,1023,88751
1673577727543,1023,88749
1673577728543,1023,88751
1673577729543,1024,88751
1673577730543,1023,88747
1673577731549,1024,88747
1673577732545,1023,88749
1673577733543,1023,88749
1673577734544,1024,88747
1673577735543,1024,88751
1673577736543,1023,88751
1673577737568,1023,88747
1673577738543,1023,88751
1673577739543,1024,88749
1673577740577,1023,88751
1673577741543,1023,88747
1673577742543,1024,88749
1673577743598,1023,88747
1673577744543,1024,88751
1673577745543,1023,88747
1673577746597,1024,88749
1673577747543,1024,88749
1673577748543,1024,88749
1673577749621,1023,88749
1673577750545,1024,88751
1673577751543,1024,88751
1673577752624,1024,88749
1673577753543,1023,88749
1673577754544,1023,88749
1673577755652,1023,88749
1673577756543,1023,88749
1673577757543,1024,88751
1673577758544,1023,88753
1673577759543,1024,88749
1673577760543,1024,88751
1673577761543,1024,88751
1673577762543,1024,88747
1673577763546,1024,88753
1673577764543,1024,88749
1673577765543,1024,88749
1673577766543,1023,88751
1673577767543,1024,88751
1673577768543,1023,88749
1673577769543,1024,88749
1673577770543,1024,88751
1673577771544,1024,88751
1673577772543,1023,88749
1673577773543,1024,88751
1673577774543,1024,88753
1673577775543,1024,88751
1673577776545,1024,88753
1673577777543,1023,88751
1673577778545,1024,88749
1673577779543,1023,88749
1673577780543,1024,88751
1673577781547,1024,88751
1673577782543,1024,88749
1673577783543,1024,88749
1673577784576,1023,88747
1673577785543,1024,88749
1673577786543,1023,88749
1673577787577,1024,88749
1673577788543,1024,88751
1673577789545,1024,88749
1673577790599,1024,88749
1673577791543,1024,88751
1673577792543,1023,88747
1673577793609,1024,88749
1673577794543,1023,88749
1673577795543,1024,88749
1673577796633,1023,88747
1673577797544,1023,88749
1673577798544,1024,88749
1673577799635,1023,88749
1673577800543,1024,88749
1673577801543,1024,88751
1673577802545,1024,88751
1673577803543,1023,88746
1673577804543,1023,88749
1673577805543,1024,88749
1673577806598,1024,88749
1673577807543,1024,88749
1673577808543,1024,88749
1673577809543,1023,88749
1673577810544,1024,88749
1673577811543,1024,88749
1673577812543,1024,88751
1673577813543,1024,88751
1673577814543,1023,88751
1673577815544,1024,88749
1673577816543,1023,88749
1673577817543,1024,88751
1673577818543,1024,88751
1673577819543,1024,88751
1673577820543,1024,88751
1673577821543,1023,88747
1673577822544,1024,88747
1673577823543,1023,88749
1673577824545,1023,88751
1673577825558,1024,88747
1673577826543,1024,88751
1673577827543,1023,88751
1673577828563,1023,88751
1673577829543,1024,88751
1673577830543,1023,88749
1673577831590,1024,88751
1673577832544,1024,88749
1673577833543,1024,88753
1673577834591,1023,88747
1673577835543,1024,88751
1673577836543,1023,88749
1673577837614,1024,88751
1673577838543,1024,88749
1673577839543,1024,88749
1673577840627,1023,88747
1673577841544,1024,88749
1673577842543,1023,88747
1673577843654,1023,88751
1673577844543,1023,88751
1673577845543,1024,88749
1673577846543,1023,88747
1673577847543,1023,88747
