generator/2D/13421800N/SEP0.5/points.csv,13421800,13421800,2,10,
generator/2D/13421800N/SEP0.5/points.csv,13421800,13421800,2,10,51
generator/2D/13421800N/SEP0.5/points.csv,13421800,13421800,2,10,29
generator/2D/13421800N/SEP0.5/points.csv,13421800,13421800,2,10,52
generator/2D/13421800N/SEP0.5/points.csv,13421800,13421800,2,10,44
generator/2D/13421800N/SEP0.5/points.csv,13421800,13421800,2,10,52
generator/2D/13421800N/SEP0.5/points.csv,13421800,13421800,2,10,52
generator/2D/13421800N/SEP0.5/points.csv,13421800,13421800,2,10,28
generator/2D/13421800N/SEP0.5/points.csv,13421800,13421800,2,10,29
generator/2D/13421800N/SEP0.5/points.csv,13421800,13421800,2,10,46
generator/2D/13421800N/SEP0.5/points.csv,13421800,13421800,2,10,51
generator/2D/13421800N/SEP0.5/points.csv,13421800,13421800,2,10,29
generator/2D/13421800N/SEP0.5/points.csv,13421800,13421800,2,10,27
generator/2D/13421800N/SEP0.5/points.csv,13421800,13421800,2,10,52
generator/2D/13421800N/SEP0.5/points.csv,13421800,13421800,2,10,48
generator/2D/13421800N/SEP0.5/points.csv,13421800,13421800,2,10,46
generator/2D/13421800N/SEP0.4/points.csv,13421800,13421800,2,10,45
generator/2D/13421800N/SEP0.4/points.csv,13421800,13421800,2,10,25
generator/2D/13421800N/SEP0.4/points.csv,13421800,13421800,2,10,2
generator/2D/13421800N/SEP0.4/points.csv,13421800,13421800,2,10,3
generator/2D/13421800N/SEP0.4/points.csv,13421800,13421800,2,10,3
generator/2D/13421800N/SEP0.4/points.csv,13421800,13421800,2,10,25
generator/2D/13421800N/SEP0.4/points.csv,13421800,13421800,2,10,3
generator/2D/13421800N/SEP0.4/points.csv,13421800,13421800,2,10,27
generator/2D/13421800N/SEP0.4/points.csv,13421800,13421800,2,10,5
generator/2D/13421800N/SEP0.4/points.csv,13421800,13421800,2,10,2
generator/2D/13421800N/SEP0.4/points.csv,13421800,13421800,2,10,60
generator/2D/13421800N/SEP0.4/points.csv,13421800,13421800,2,10,38
generator/2D/13421800N/SEP0.4/points.csv,13421800,13421800,2,10,20
generator/2D/13421800N/SEP0.4/points.csv,13421800,13421800,2,10,25
generator/2D/13421800N/SEP0.4/points.csv,13421800,13421800,2,10,3
generator/2D/13421800N/SEP0.3/points.csv,13421800,13421800,2,10,4
generator/2D/13421800N/SEP0.3/points.csv,13421800,13421800,2,10,103
generator/2D/13421800N/SEP0.3/points.csv,13421800,13421800,2,10,77
generator/2D/13421800N/SEP0.3/points.csv,13421800,13421800,2,10,4
generator/2D/13421800N/SEP0.3/points.csv,13421800,13421800,2,10,89
generator/2D/13421800N/SEP0.3/points.csv,13421800,13421800,2,10,6
generator/2D/13421800N/SEP0.3/points.csv,13421800,13421800,2,10,6
generator/2D/13421800N/SEP0.3/points.csv,13421800,13421800,2,10,33
generator/2D/13421800N/SEP0.3/points.csv,13421800,13421800,2,10,123
