generator/2D/6710900N/SEP0.5/points.csv,6710900,1677725,2,10,1 + 1 + 2 + 1 + 52
generator/2D/6710900N/SEP0.5/points.csv,6710900,1677725,2,10,2 + 1 + 1 + 1 + 1
generator/2D/6710900N/SEP0.5/points.csv,6710900,1677725,2,10,78 + 1 + 2 + 1 + 1
generator/2D/6710900N/SEP0.5/points.csv,6710900,1677725,2,10,97 + 57 + 2 + 86 + 1
generator/2D/6710900N/SEP0.5/points.csv,6710900,1677725,2,10,1 + 1 + 1 + 1 + 60
generator/2D/6710900N/SEP0.5/points.csv,6710900,1677725,2,10,1 + 1 + 2 + 1 + 2
generator/2D/6710900N/SEP0.5/points.csv,6710900,1677725,2,10,1 + 3 + 1 + 83 + 1
generator/2D/6710900N/SEP0.5/points.csv,6710900,1677725,2,10,2 + 57 + 59 + 2 + 1
generator/2D/6710900N/SEP0.5/points.csv,6710900,1677725,2,10,1 + 1 + 82 + 1 + 1
generator/2D/6710900N/SEP0.5/points.csv,6710900,1677725,2,10,2 + 1 + 1 + 1 + 1
generator/2D/6710900N/SEP0.5/points.csv,6710900,1677725,2,10,1 + 1 + 1 + 1 + 1
generator/2D/6710900N/SEP0.5/points.csv,6710900,1677725,2,10,1 + 1 + 2 + 2 + 1
generator/2D/6710900N/SEP0.5/points.csv,6710900,1677725,2,10,1 + 2 + 2 + 1 + 1
generator/2D/6710900N/SEP0.5/points.csv,6710900,1677725,2,10,1 + 1 + 59 + 1 + 1
generator/2D/6710900N/SEP0.5/points.csv,6710900,1677725,2,10,1 + 1 + 59 + 1 + 1
generator/2D/6710900N/SEP0.4/points.csv,6710900,1677725,2,10,3 + 45 + 3 + 74 + 3
generator/2D/6710900N/SEP0.4/points.csv,6710900,1677725,2,10,2 + 105 + 79 + 3 + 110
generator/2D/6710900N/SEP0.4/points.csv,6710900,1677725,2,10,81 + 3 + 3 + 3 + 100
generator/2D/6710900N/SEP0.4/points.csv,6710900,1677725,2,10,3 + 102 + 3 + 2 + 92
generator/2D/6710900N/SEP0.4/points.csv,6710900,1677725,2,10,3 + 107 + 5 + 85 + 2
generator/2D/6710900N/SEP0.4/points.csv,6710900,1677725,2,10,61 + 104 + 99 + 75 + 25
generator/2D/6710900N/SEP0.4/points.csv,6710900,1677725,2,10,87 + 98 + 95 + 91 + 3
generator/2D/6710900N/SEP0.4/points.csv,6710900,1677725,2,10,3 + 100 + 2 + 90 + 3
generator/2D/6710900N/SEP0.4/points.csv,6710900,1677725,2,10,84 + 92 + 2 + 72 + 72
generator/2D/6710900N/SEP0.4/points.csv,6710900,1677725,2,10,79 + 101 + 90 + 3 + 8
generator/2D/6710900N/SEP0.4/points.csv,6710900,1677725,2,10,2 + 100 + 3 + 70 + 3
generator/2D/6710900N/SEP0.4/points.csv,6710900,1677725,2,10,91 + 103 + 3 + 3 + 119
generator/2D/6710900N/SEP0.4/points.csv,6710900,1677725,2,10,81 + 2 + 110 + 70 + 4
generator/2D/6710900N/SEP0.4/points.csv,6710900,1677725,2,10,56 + 104 + 98 + 72 + 58
generator/2D/6710900N/SEP0.4/points.csv,6710900,1677725,2,10,2 + 4 + 2 + 61 + 65
generator/2D/6710900N/SEP0.3/points.csv,6710900,1677725,2,10,4 + 5 + 19 + 3 + 6
generator/2D/6710900N/SEP0.3/points.csv,6710900,1677725,2,10,150 + 4 + 4 + 4 + 122
generator/2D/6710900N/SEP0.3/points.csv,6710900,1677725,2,10,11 + 4 + 131 + 16 + 16
generator/2D/6710900N/SEP0.3/points.csv,6710900,1677725,2,10,4 + 8 + 5 + 4 + 5
generator/2D/6710900N/SEP0.3/points.csv,6710900,1677725,2,10,4 + 24 + 4 + 8 + 4
generator/2D/6710900N/SEP0.3/points.csv,6710900,1677725,2,10,21 + 23 + 19 + 5 + 5
generator/2D/6710900N/SEP0.3/points.csv,6710900,1677725,2,10,21 + 4 + 3 + 32 + 6
generator/2D/6710900N/SEP0.3/points.csv,6710900,1677725,2,10,4 + 6 + 142 + 8 + 4
generator/2D/6710900N/SEP0.3/points.csv,6710900,1677725,2,10,73 + 4 + 4 + 21 + 6
generator/2D/6710900N/SEP0.3/points.csv,6710900,1677725,2,10,17 + 20 + 6 + 10 + 12
generator/2D/6710900N/SEP0.3/points.csv,6710900,1677725,2,10,3 + 4 + 150 + 3 + 6
generator/2D/6710900N/SEP0.3/points.csv,6710900,1677725,2,10,10 + 4 + 4 + 4 + 22
generator/2D/6710900N/SEP0.3/points.csv,6710900,1677725,2,10,6 + 7 + 21 + 4 + 4
generator/2D/6710900N/SEP0.3/points.csv,6710900,1677725,2,10,32 + 23 + 11 + 9 + 19
generator/2D/6710900N/SEP0.3/points.csv,6710900,1677725,2,10,4 + 6 + 24 + 9 + 4
generator/2D/6710900N/SEP0.2/points.csv,6710900,1677725,2,10,6 + 13 + 6 + 28 + 25
generator/2D/6710900N/SEP0.2/points.csv,6710900,1677725,2,10,6 + 23 + 19 + 6 + 22
generator/2D/6710900N/SEP0.2/points.csv,6710900,1677725,2,10,9 + 6 + 26 + 8 + 7
generator/2D/6710900N/SEP0.2/points.csv,6710900,1677725,2,10,9 + 22 + 23 + 7 + 39
generator/2D/6710900N/SEP0.2/points.csv,6710900,1677725,2,10,8 + 10 + 19 + 29 + 32
generator/2D/6710900N/SEP0.2/points.csv,6710900,1677725,2,10,29 + 10 + 12 + 9 + 28
generator/2D/6710900N/SEP0.2/points.csv,6710900,1677725,2,10,24 + 5 + 7 + 35 + 12
generator/2D/6710900N/SEP0.2/points.csv,6710900,1677725,2,10,7 + 8 + 33 + 24 + 22
generator/2D/6710900N/SEP0.2/points.csv,6710900,1677725,2,10,18 + 6 + 22 + 6 + 21
generator/2D/6710900N/SEP0.2/points.csv,6710900,1677725,2,10,20 + 6 + 7 + 24 + 5
generator/2D/6710900N/SEP0.2/points.csv,6710900,1677725,2,10,25 + 9 + 9 + 21 + 6
generator/2D/6710900N/SEP0.2/points.csv,6710900,1677725,2,10,24 + 26 + 22 + 9 + 8
generator/2D/6710900N/SEP0.2/points.csv,6710900,1677725,2,10,25 + 10 + 12 + 9 + 19
generator/2D/6710900N/SEP0.2/points.csv,6710900,1677725,2,10,10 + 9 + 7 + 6 + 21
generator/2D/6710900N/SEP0.2/points.csv,6710900,1677725,2,10,10 + 7 + 24 + 8 + 24
generator/2D/6710900N/SEP0.1/points.csv,6710900,1677725,2,10,82 + 78 + 150 + 75 + 150
generator/2D/6710900N/SEP0.1/points.csv,6710900,1677725,2,10,131 + 42 + 48 + 87 + 138
generator/2D/6710900N/SEP0.1/points.csv,6710900,1677725,2,10,136 + 150 + 150 + 150 + 91
generator/2D/6710900N/SEP0.1/points.csv,6710900,1677725,2,10,71 + 70 + 116 + 119 + 23
generator/2D/6710900N/SEP0.1/points.csv,6710900,1677725,2,10,38 + 73 + 40 + 105 + 150
generator/2D/6710900N/SEP0.1/points.csv,6710900,1677725,2,10,137 + 129 + 73 + 55 + 58
generator/2D/6710900N/SEP0.1/points.csv,6710900,1677725,2,10,85 + 89 + 81 + 70 + 105
generator/2D/6710900N/SEP0.1/points.csv,6710900,1677725,2,10,111 + 65 + 126 + 150 + 99
generator/2D/6710900N/SEP0.1/points.csv,6710900,1677725,2,10,44 + 45 + 39 + 99 + 150
generator/2D/6710900N/SEP0.1/points.csv,6710900,1677725,2,10,86 + 141 + 130 + 38 + 53
generator/2D/6710900N/SEP0.1/points.csv,6710900,1677725,2,10,32 + 128 + 122 + 102 + 119
generator/2D/6710900N/SEP0.1/points.csv,6710900,1677725,2,10,137 + 150 + 53 + 89 + 93
generator/2D/6710900N/SEP0.1/points.csv,6710900,1677725,2,10,78 + 65 + 93 + 150 + 51
generator/2D/6710900N/SEP0.1/points.csv,6710900,1677725,2,10,150 + 150 + 150 + 80 + 40
generator/2D/6710900N/SEP0.1/points.csv,6710900,1677725,2,10,150 + 101 + 43 + 59 + 103
generator/2D/6710900N/SEP0.0/points.csv,6710900,1677725,2,10,26 + 13 + 42 + 30 + 18
generator/2D/6710900N/SEP0.0/points.csv,6710900,1677725,2,10,55 + 47 + 17 + 35 + 150
generator/2D/6710900N/SEP0.0/points.csv,6710900,1677725,2,10,26 + 66 + 28 + 25 + 77
generator/2D/6710900N/SEP0.0/points.csv,6710900,1677725,2,10,18 + 51 + 38 + 18 + 32
generator/2D/6710900N/SEP0.0/points.csv,6710900,1677725,2,10,21 + 27 + 17 + 43 + 18
generator/2D/6710900N/SEP0.0/points.csv,6710900,1677725,2,10,28 + 92 + 150 + 33 + 15
generator/2D/6710900N/SEP0.0/points.csv,6710900,1677725,2,10,18 + 27 + 35 + 34 + 38
generator/2D/6710900N/SEP0.0/points.csv,6710900,1677725,2,10,113 + 28 + 87 + 18 + 52
generator/2D/6710900N/SEP0.0/points.csv,6710900,1677725,2,10,34 + 37 + 83 + 28 + 26
generator/2D/6710900N/SEP0.0/points.csv,6710900,1677725,2,10,84 + 27 + 62 + 16 + 43
generator/2D/6710900N/SEP0.0/points.csv,6710900,1677725,2,10,56 + 110 + 21 + 150 + 32
generator/2D/6710900N/SEP0.0/points.csv,6710900,1677725,2,10,23 + 41 + 25 + 32 + 21
generator/2D/6710900N/SEP0.0/points.csv,6710900,1677725,2,10,27 + 45 + 17 + 46 + 26
generator/2D/6710900N/SEP0.0/points.csv,6710900,1677725,2,10,29 + 55 + 23 + 19 + 75
generator/2D/6710900N/SEP0.0/points.csv,6710900,1677725,2,10,25 + 30 + 16 + 40 + 70
generator/2D/6710900N/SEP-0.1/points.csv,6710900,1677725,2,10,34 + 33 + 36 + 58 + 25
generator/2D/6710900N/SEP-0.1/points.csv,6710900,1677725,2,10,35 + 77 + 35 + 53 + 35
generator/2D/6710900N/SEP-0.1/points.csv,6710900,1677725,2,10,45 + 30 + 40 + 57 + 28
generator/2D/6710900N/SEP-0.1/points.csv,6710900,1677725,2,10,35 + 54 + 25 + 28 + 26
generator/2D/6710900N/SEP-0.1/points.csv,6710900,1677725,2,10,70 + 52 + 37 + 36 + 54
generator/2D/6710900N/SEP-0.1/points.csv,6710900,1677725,2,10,34 + 29 + 25 + 25 + 30
generator/2D/6710900N/SEP-0.1/points.csv,6710900,1677725,2,10,71 + 72 + 31 + 45 + 31
generator/2D/6710900N/SEP-0.1/points.csv,6710900,1677725,2,10,72 + 36 + 31 + 65 + 30
generator/2D/6710900N/SEP-0.1/points.csv,6710900,1677725,2,10,90 + 46 + 26 + 44 + 39
generator/2D/6710900N/SEP-0.1/points.csv,6710900,1677725,2,10,35 + 33 + 150 + 58 + 63
generator/2D/6710900N/SEP-0.1/points.csv,6710900,1677725,2,10,68 + 50 + 31 + 27 + 31
generator/2D/6710900N/SEP-0.1/points.csv,6710900,1677725,2,10,53 + 47 + 150 + 37 + 51
generator/2D/6710900N/SEP-0.1/points.csv,6710900,1677725,2,10,60 + 42 + 33 + 37 + 66
generator/2D/6710900N/SEP-0.1/points.csv,6710900,1677725,2,10,35 + 31 + 28 + 31 + 29
generator/2D/6710900N/SEP-0.1/points.csv,6710900,1677725,2,10,57 + 80 + 108 + 44 + 37
generator/2D/6710900N/SEP-0.2/points.csv,6710900,1677725,2,10,119 + 81 + 111 + 101 + 68
generator/2D/6710900N/SEP-0.2/points.csv,6710900,1677725,2,10,56 + 51 + 58 + 118 + 61
generator/2D/6710900N/SEP-0.2/points.csv,6710900,1677725,2,10,63 + 79 + 58 + 150 + 56
generator/2D/6710900N/SEP-0.2/points.csv,6710900,1677725,2,10,68 + 44 + 61 + 97 + 128
generator/2D/6710900N/SEP-0.2/points.csv,6710900,1677725,2,10,54 + 64 + 55 + 49 + 60
generator/2D/6710900N/SEP-0.2/points.csv,6710900,1677725,2,10,69 + 140 + 109 + 110 + 111
generator/2D/6710900N/SEP-0.2/points.csv,6710900,1677725,2,10,56 + 147 + 63 + 55 + 150
generator/2D/6710900N/SEP-0.2/points.csv,6710900,1677725,2,10,124 + 78 + 104 + 97 + 53
generator/2D/6710900N/SEP-0.2/points.csv,6710900,1677725,2,10,54 + 147 + 68 + 61 + 93
generator/2D/6710900N/SEP-0.2/points.csv,6710900,1677725,2,10,109 + 75 + 62 + 64 + 123
generator/2D/6710900N/SEP-0.2/points.csv,6710900,1677725,2,10,70 + 72 + 150 + 79 + 80
generator/2D/6710900N/SEP-0.2/points.csv,6710900,1677725,2,10,48 + 121 + 96 + 99 + 150
generator/2D/6710900N/SEP-0.2/points.csv,6710900,1677725,2,10,130 + 91 + 71 + 50 + 55
generator/2D/6710900N/SEP-0.2/points.csv,6710900,1677725,2,10,123 + 59 + 87 + 54 + 107
generator/2D/6710900N/SEP-0.2/points.csv,6710900,1677725,2,10,113 + 53 + 60 + 94 + 71
generator/2D/6710900N/SEP-0.3/points.csv,6710900,1677725,2,10,150 + 150 + 128 + 101 + 108
generator/2D/6710900N/SEP-0.3/points.csv,6710900,1677725,2,10,150 + 125 + 125 + 150 + 150
generator/2D/6710900N/SEP-0.3/points.csv,6710900,1677725,2,10,150 + 107 + 116 + 118 + 150
generator/2D/6710900N/SEP-0.3/points.csv,6710900,1677725,2,10,144 + 150 + 150 + 113 + 150
generator/2D/6710900N/SEP-0.3/points.csv,6710900,1677725,2,10,150 + 122 + 150 + 150 + 103
generator/2D/6710900N/SEP-0.3/points.csv,6710900,1677725,2,10,150 + 147 + 150 + 105 + 150
generator/2D/6710900N/SEP-0.3/points.csv,6710900,1677725,2,10,150 + 87 + 150 + 150 + 123
generator/2D/6710900N/SEP-0.3/points.csv,6710900,1677725,2,10,150 + 101 + 150 + 133 + 150
generator/2D/6710900N/SEP-0.3/points.csv,6710900,1677725,2,10,150 + 107 + 113 + 105 + 112
generator/2D/6710900N/SEP-0.3/points.csv,6710900,1677725,2,10,150 + 115 + 150 + 117 + 150
generator/2D/6710900N/SEP-0.3/points.csv,6710900,1677725,2,10,150 + 139 + 150 + 117 + 125
generator/2D/6710900N/SEP-0.3/points.csv,6710900,1677725,2,10,150 + 111 + 129 + 140 + 122
generator/2D/6710900N/SEP-0.3/points.csv,6710900,1677725,2,10,150 + 141 + 125 + 113 + 131
generator/2D/6710900N/SEP-0.3/points.csv,6710900,1677725,2,10,150 + 113 + 150 + 112 + 150
generator/2D/6710900N/SEP-0.3/points.csv,6710900,1677725,2,10,150 + 106 + 150 + 150 + 150
generator/2D/6710900N/SEP-0.4/points.csv,6710900,1677725,2,10,91 + 150 + 96 + 150 + 149
generator/2D/6710900N/SEP-0.4/points.csv,6710900,1677725,2,10,150 + 150 + 150 + 150 + 150
generator/2D/6710900N/SEP-0.4/points.csv,6710900,1677725,2,10,150 + 144 + 119 + 150 + 150
generator/2D/6710900N/SEP-0.4/points.csv,6710900,1677725,2,10,129 + 150 + 150 + 150 + 150
generator/2D/6710900N/SEP-0.4/points.csv,6710900,1677725,2,10,150 + 150 + 103 + 150 + 146
generator/2D/6710900N/SEP-0.4/points.csv,6710900,1677725,2,10,150 + 150 + 150 + 150 + 150
generator/2D/6710900N/SEP-0.4/points.csv,6710900,1677725,2,10,150 + 150 + 150 + 150 + 150
generator/2D/6710900N/SEP-0.4/points.csv,6710900,1677725,2,10,147 + 150 + 114 + 98 + 150
generator/2D/6710900N/SEP-0.4/points.csv,6710900,1677725,2,10,108 + 150 + 150 + 150 + 150
generator/2D/6710900N/SEP-0.4/points.csv,6710900,1677725,2,10,150 + 131 + 127 + 150 + 148
generator/2D/6710900N/SEP-0.4/points.csv,6710900,1677725,2,10,125 + 150 + 150 + 150 + 150
generator/2D/6710900N/SEP-0.4/points.csv,6710900,1677725,2,10,111 + 93 + 119 + 150 + 150
generator/2D/6710900N/SEP-0.4/points.csv,6710900,1677725,2,10,118 + 141 + 150 + 109 + 150
generator/2D/6710900N/SEP-0.4/points.csv,6710900,1677725,2,10,150 + 117 + 150 + 150 + 150
generator/2D/6710900N/SEP-0.4/points.csv,6710900,1677725,2,10,150 + 138 + 131 + 150 + 114
generator/2D/6710900N/SEP-0.5/points.csv,6710900,1677725,2,10,150 + 112 + 126 + 110 + 76
generator/2D/6710900N/SEP-0.5/points.csv,6710900,1677725,2,10,100 + 150 + 150 + 150 + 150
generator/2D/6710900N/SEP-0.5/points.csv,6710900,1677725,2,10,150 + 91 + 113 + 150 + 91
generator/2D/6710900N/SEP-0.5/points.csv,6710900,1677725,2,10,98 + 112 + 113 + 150 + 147
generator/2D/6710900N/SEP-0.5/points.csv,6710900,1677725,2,10,120 + 105 + 128 + 110 + 99
generator/2D/6710900N/SEP-0.5/points.csv,6710900,1677725,2,10,145 + 150 + 150 + 150 + 138
generator/2D/6710900N/SEP-0.5/points.csv,6710900,1677725,2,10,101 + 116 + 150 + 84 + 150
generator/2D/6710900N/SEP-0.5/points.csv,6710900,1677725,2,10,76 + 150 + 147 + 126 + 150
generator/2D/6710900N/SEP-0.5/points.csv,6710900,1677725,2,10,103 + 88 + 140 + 150 + 150
generator/2D/6710900N/SEP-0.5/points.csv,6710900,1677725,2,10,98 + 150 + 150 + 150 + 150
generator/2D/6710900N/SEP-0.5/points.csv,6710900,1677725,2,10,99 + 150 + 137 + 113 + 150
generator/2D/6710900N/SEP-0.5/points.csv,6710900,1677725,2,10,112 + 109 + 150 + 108 + 103
generator/2D/6710900N/SEP-0.5/points.csv,6710900,1677725,2,10,112 + 93 + 109 + 150 + 150
generator/2D/6710900N/SEP-0.5/points.csv,6710900,1677725,2,10,150 + 150 + 150 + 124 + 122
generator/2D/6710900N/SEP-0.5/points.csv,6710900,1677725,2,10,150 + 116 + 149 + 150 + 116
generator/2D/6710900N/SEP-0.1/points.csv,6710900,1677725,2,10,44 + 40 + 72 + 150 + 51
generator/2D/6710900N/SEP-0.1/points.csv,6710900,1677725,2,10,72 + 37 + 67 + 35 + 35
generator/2D/6710900N/SEP-0.1/points.csv,6710900,1677725,2,10,42 + 37 + 23 + 33 + 130
generator/2D/6710900N/SEP-0.1/points.csv,6710900,1677725,2,10,39 + 48 + 43 + 33 + 43
generator/2D/6710900N/SEP-0.1/points.csv,6710900,1677725,2,10,55 + 37 + 27 + 43 + 150
generator/2D/6710900N/SEP-0.1/points.csv,6710900,1677725,2,10,43 + 27 + 24 + 37 + 100
generator/2D/6710900N/SEP-0.1/points.csv,6710900,1677725,2,10,91 + 35 + 26 + 32 + 37
generator/2D/6710900N/SEP-0.1/points.csv,6710900,1677725,2,10,33 + 37 + 56 + 37 + 32
generator/2D/6710900N/SEP-0.1/points.csv,6710900,1677725,2,10,54 + 56 + 93 + 33 + 33
generator/2D/6710900N/SEP-0.1/points.csv,6710900,1677725,2,10,42 + 119 + 31 + 52 + 34
generator/2D/6710900N/SEP-0.1/points.csv,6710900,1677725,2,10,58 + 26 + 150 + 32 + 29
generator/2D/6710900N/SEP-0.1/points.csv,6710900,1677725,2,10,49 + 31 + 37 + 46 + 63
generator/2D/6710900N/SEP-0.1/points.csv,6710900,1677725,2,10,43 + 37 + 27 + 37 + 30
generator/2D/6710900N/SEP-0.1/points.csv,6710900,1677725,2,10,47 + 39 + 29 + 36 + 29
generator/2D/6710900N/SEP-0.1/points.csv,6710900,1677725,2,10,50 + 48 + 37 + 38 + 28
generator/2D/6710900N/SEP-0.2/points.csv,6710900,1677725,2,10,150 + 62 + 80 + 68 + 69
generator/2D/6710900N/SEP-0.2/points.csv,6710900,1677725,2,10,98 + 71 + 74 + 150 + 150
generator/2D/6710900N/SEP-0.2/points.csv,6710900,1677725,2,10,122 + 54 + 64 + 53 + 98
generator/2D/6710900N/SEP-0.2/points.csv,6710900,1677725,2,10,142 + 70 + 53 + 56 + 60
generator/2D/6710900N/SEP-0.2/points.csv,6710900,1677725,2,10,64 + 150 + 58 + 150 + 140
generator/2D/6710900N/SEP-0.2/points.csv,6710900,1677725,2,10,55 + 50 + 76 + 138 + 150
generator/2D/6710900N/SEP-0.2/points.csv,6710900,1677725,2,10,70 + 74 + 80 + 51 + 107
generator/2D/6710900N/SEP-0.2/points.csv,6710900,1677725,2,10,58 + 69 + 146 + 64 + 52
generator/2D/6710900N/SEP-0.2/points.csv,6710900,1677725,2,10,57 + 150 + 72 + 110 + 97
generator/2D/6710900N/SEP-0.2/points.csv,6710900,1677725,2,10,66 + 56 + 58 + 150 + 150
generator/2D/6710900N/SEP-0.2/points.csv,6710900,1677725,2,10,63 + 79 + 72 + 150 + 77
generator/2D/6710900N/SEP-0.2/points.csv,6710900,1677725,2,10,53 + 82 + 60 + 56 + 43
generator/2D/6710900N/SEP-0.2/points.csv,6710900,1677725,2,10,147 + 59 + 54 + 64 + 68
generator/2D/6710900N/SEP-0.2/points.csv,6710900,1677725,2,10,66 + 66 + 63 + 57 + 112
generator/2D/6710900N/SEP-0.2/points.csv,6710900,1677725,2,10,127 + 132 + 52 + 78 + 60
generator/2D/6710900N/SEP-0.3/points.csv,6710900,1677725,2,10,150 + 116 + 150 + 118 + 133
generator/2D/6710900N/SEP-0.3/points.csv,6710900,1677725,2,10,150 + 100 + 150 + 99 + 145
generator/2D/6710900N/SEP-0.3/points.csv,6710900,1677725,2,10,127 + 104 + 88 + 150 + 150
generator/2D/6710900N/SEP-0.3/points.csv,6710900,1677725,2,10,150 + 150 + 150 + 150 + 150
generator/2D/6710900N/SEP-0.3/points.csv,6710900,1677725,2,10,150 + 122 + 150 + 150 + 139
generator/2D/6710900N/SEP-0.3/points.csv,6710900,1677725,2,10,150 + 131 + 150 + 115 + 150
generator/2D/6710900N/SEP-0.3/points.csv,6710900,1677725,2,10,150 + 147 + 135 + 116 + 118
generator/2D/6710900N/SEP-0.3/points.csv,6710900,1677725,2,10,150 + 142 + 120 + 150 + 150
generator/2D/6710900N/SEP-0.3/points.csv,6710900,1677725,2,10,150 + 122 + 150 + 115 + 103
generator/2D/6710900N/SEP-0.3/points.csv,6710900,1677725,2,10,143 + 116 + 150 + 150 + 150
generator/2D/6710900N/SEP-0.3/points.csv,6710900,1677725,2,10,150 + 150 + 150 + 115 + 116
generator/2D/6710900N/SEP-0.3/points.csv,6710900,1677725,2,10,145 + 95 + 150 + 112 + 150
generator/2D/6710900N/SEP-0.3/points.csv,6710900,1677725,2,10,125 + 114 + 150 + 150 + 109
generator/2D/6710900N/SEP-0.3/points.csv,6710900,1677725,2,10,150 + 118 + 150 + 121 + 118
generator/2D/6710900N/SEP-0.3/points.csv,6710900,1677725,2,10,150 + 118 + 150 + 111 + 147
generator/2D/6710900N/SEP-0.4/points.csv,6710900,1677725,2,10,150 + 93 + 150 + 150 + 89
generator/2D/6710900N/SEP-0.4/points.csv,6710900,1677725,2,10,150 + 150 + 135 + 150 + 150
generator/2D/6710900N/SEP-0.4/points.csv,6710900,1677725,2,10,104 + 150 + 138 + 150 + 125
generator/2D/6710900N/SEP-0.4/points.csv,6710900,1677725,2,10,115 + 150 + 126 + 129 + 150
generator/2D/6710900N/SEP-0.4/points.csv,6710900,1677725,2,10,150 + 117 + 150 + 150 + 150
generator/2D/6710900N/SEP-0.4/points.csv,6710900,1677725,2,10,100 + 150 + 103 + 150 + 150
generator/2D/6710900N/SEP-0.4/points.csv,6710900,1677725,2,10,90 + 141 + 97 + 148 + 150
generator/2D/6710900N/SEP-0.4/points.csv,6710900,1677725,2,10,126 + 150 + 150 + 125 + 150
generator/2D/6710900N/SEP-0.4/points.csv,6710900,1677725,2,10,121 + 150 + 150 + 150 + 141
generator/2D/6710900N/SEP-0.4/points.csv,6710900,1677725,2,10,150 + 129 + 140 + 150 + 134
generator/2D/6710900N/SEP-0.4/points.csv,6710900,1677725,2,10,150 + 150 + 112 + 130 + 150
generator/2D/6710900N/SEP-0.4/points.csv,6710900,1677725,2,10,150 + 96 + 149 + 150 + 150
generator/2D/6710900N/SEP-0.4/points.csv,6710900,1677725,2,10,150 + 107 + 150 + 150 + 150
generator/2D/6710900N/SEP-0.4/points.csv,6710900,1677725,2,10,113 + 141 + 150 + 138 + 150
generator/2D/6710900N/SEP-0.4/points.csv,6710900,1677725,2,10,124 + 117 + 150 + 150 + 135
generator/2D/6710900N/SEP-0.5/points.csv,6710900,1677725,2,10,77 + 112 + 135 + 150 + 150
generator/2D/6710900N/SEP-0.5/points.csv,6710900,1677725,2,10,104 + 150 + 150 + 150 + 150
