SEP,N,M,DIM,K,D_MAX,SKIPPED_CHUNK,REAL_KMLIO_DELAY,T_1_read,getmat_time,init_time,km_1_iteration_time,var_copy_time ,ITERATION/FREQ/KM_IT_SUM/CHUNK_ESTIMATED_TIME/REAL_CHUNK_DELAY/ERROR,SEE_ERROR,CENTERS_DIST_ERROR,ARI

##### beta impact

0.0,13421800,1342180,10,10,600.000,0.450,8,203.584573,0.000002,5.422680,3.529806,0.989441,0.264331,{"chunk_0":(16;1995;8;17.781969;558.483478;178.971308;29.079868;0.8375),"chunk_1":(28;1396;8;46.435132;544.446182;257.835872;63.092398;0.7553),"chunk_2":(16;798;8;45.186150;480.346805;460.463602;84.657038;0.8161),"chunk_3":(0;0;0;0.000000;0.000000;0.000000;0.000000;-nan),"chunk_4":(0;0;0;0.000000;0.000000;0.000000;0.000000;-nan),"chunk_5":(0;0;0;0.000000;0.000000;0.000000;0.000000;-nan),"chunk_6":(0;0;0;0.000000;0.000000;0.000000;0.000000;-nan),"chunk_7":(0;0;0;0.000000;0.000000;0.000000;0.000000;-nan),"chunk_8":(0;0;0;0.000000;0.000000;0.000000;0.000000;-nan),"chunk_9":(0;0;0;0.000000;0.000000;0.000000;0.000000;-nan),"chunk_10":(0;0;0;0.000000;0.000000;0.000000;0.000000;-nan)}
0.0,
0.0,13421800,1342180,10,10,600.000,0.250,8,243.457157,0.000002,5.523729,3.580452,0.989451,0.249572,{"chunk_0":(47;1995;8;53.056594;561.113013;179.973042;64.490268;0.6417),"chunk_1":(38;1496;8;60.129225;511.807440;241.396794;75.707483;0.6864),"chunk_2":(17;897;8;43.470382;435.121386;411.270482;79.291382;0.8072),"chunk_3":(0;0;0;0.000000;0.000000;0.000000;0.000000;-nan),"chunk_4":(0;0;0;0.000000;0.000000;0.000000;0.000000;-nan),"chunk_5":(0;0;0;0.000000;0.000000;0.000000;0.000000;-nan),"chunk_6":(0;0;0;0.000000;0.000000;0.000000;0.000000;-nan),"chunk_7":(0;0;0;0.000000;0.000000;0.000000;0.000000;-nan),"chunk_8":(0;0;0;0.000000;0.000000;0.000000;0.000000;-nan),"chunk_9":(0;0;0;0.000000;0.000000;0.000000;0.000000;-nan),"chunk_10":(0;0;0;0.000000;0.000000;0.000000;0.000000;-nan)}
0.0,13421800,1342180,10,10,600.000,0.300,8,203.836219,0.000002,5.450467,3.534030,0.985397,0.266943,{"chunk_0":(17;1995;8;18.915512;559.716404;178.297078;30.248926;0.8303),"chunk_1":(22;1396;8;36.090733;544.523311;257.089557;52.759015;0.7948),"chunk_2":(20;798;8;56.006270;490.749178;459.595613;95.316558;0.7926),"chunk_3":(0;0;0;0.000000;0.000000;0.000000;0.000000;-nan),"chunk_4":(0;0;0;0.000000;0.000000;0.000000;0.000000;-nan),"chunk_5":(0;0;0;0.000000;0.000000;0.000000;0.000000;-nan),"chunk_6":(0;0;0;0.000000;0.000000;0.000000;0.000000;-nan),"chunk_7":(0;0;0;0.000000;0.000000;0.000000;0.000000;-nan),"chunk_8":(0;0;0;0.000000;0.000000;0.000000;0.000000;-nan),"chunk_9":(0;0;0;0.000000;0.000000;0.000000;0.000000;-nan),"chunk_10":(0;0;0;0.000000;0.000000;0.000000;0.000000;-nan)}
0.0,
0.0,
0.0,
0.0,13421800,1342180,10,10,600.000,0.250,6,392.279479,0.000002,5.420843,3.555385,1.039584,0.267175,{"chunk_0":(28;1995;8;31.553426;560.989563;179.085620;42.896665;0.7605),"chunk_1":(61;2194;7;63.287206;533.169253;172.990608;74.558991;0.5690),"chunk_2":(13;1795;7;16.641345;458.586788;210.999106;30.055499;0.8576),"chunk_3":(111;1895;6;135.305729;428.572000;199.970129;148.051157;0.2596),"chunk_4":(23;1496;0;34.457121;279.188338;273.591193;72.481155;0.7351),"chunk_5":(0;0;0;0.000000;0.000000;0.000000;0.000000;-nan),"chunk_6":(0;0;0;0.000000;0.000000;0.000000;0.000000;-nan),"chunk_7":(0;0;0;0.000000;0.000000;0.000000;0.000000;-nan),"chunk_8":(0;0;0;0.000000;0.000000;0.000000;0.000000;-nan),"chunk_9":(0;0;0;0.000000;0.000000;0.000000;0.000000;-nan),"chunk_10":(0;0;0;0.000000;0.000000;0.000000;0.000000;-nan)}
0.0,13421800,1342180,10,10,600.000,0.300,8,151756.848354,0.000002,5.681075,3.533215,1.179958,0.558585,{"chunk_0":(16;897;9;35.401525;559.306664;505.066849;48.712256;0.9036),"chunk_1":(20;1696;8;142869.644112;527.824100;252.214958;142883.291062;-565.5139),"chunk_2":(16;2294;0;8768.849590;-142356.532551;192.270995;8800.808314;-44.7729),"chunk_3":(0;0;0;0.000000;0.000000;0.000000;0.000000;-nan),"chunk_4":(0;0;0;0.000000;0.000000;0.000000;0.000000;-nan),"chunk_5":(0;0;0;0.000000;0.000000;0.000000;0.000000;-nan),"chunk_6":(0;0;0;0.000000;0.000000;0.000000;0.000000;-nan),"chunk_7":(0;0;0;0.000000;0.000000;0.000000;0.000000;-nan),"chunk_8":(0;0;0;0.000000;0.000000;0.000000;0.000000;-nan),"chunk_9":(0;0;0;0.000000;0.000000;0.000000;0.000000;-nan),"chunk_10":(0;0;0;0.000000;0.000000;0.000000;0.000000;-nan)}
0.0,13421800,1342180,10,10,600.000,0.450,9,6177.627364,0.000003,5.464163,6065.612315,0.259839,0.000000,{"chunk_0":(20;0;0;66.775483;-5514.922238;6227.706504;6139.895763;0.0141),"chunk_1":(0;0;0;0.000000;-5577.613375;6109.542262;0.000000;1.0000),"chunk_2":(0;0;0;0.000000;0.000000;0.000000;0.000000;-nan),"chunk_3":(0;0;0;0.000000;0.000000;0.000000;0.000000;-nan),"chunk_4":(0;0;0;0.000000;0.000000;0.000000;0.000000;-nan),"chunk_5":(0;0;0;0.000000;0.000000;0.000000;0.000000;-nan),"chunk_6":(0;0;0;0.000000;0.000000;0.000000;0.000000;-nan),"chunk_7":(0;0;0;0.000000;0.000000;0.000000;0.000000;-nan),"chunk_8":(0;0;0;0.000000;0.000000;0.000000;0.000000;-nan),"chunk_9":(0;0;0;0.000000;0.000000;0.000000;0.000000;-nan),"chunk_10":(0;0;0;0.000000;0.000000;0.000000;0.000000;-nan)}
0.0,











0.0,13421800,1342180,10,10,600.000,0.000,4,405.359400,0.000002,6.528275,3.572990,1.059695,0.274033,{"chunk_0":(18;1995;8;20.019562;560.307835;180.897479;32.463745;0.8205),"chunk_1":(13;2294;7;15.442426;544.041753;169.744456;27.580528;0.8375),"chunk_2":(15;1596;7;21.576355;516.417012;243.106380;36.387481;0.8503),"chunk_3":(18;1795;6;23.014480;480.092274;216.376480;36.369283;0.8319),"chunk_4":(30;1895;5;36.350382;443.688877;205.063737;48.977200;0.7612),"chunk_5":(17;2194;4;17.791508;394.694804;177.390056;29.077708;0.8361),"chunk_6":(65;1297;0;112.505429;363.899966;347.455910;170.681203;0.5088),"chunk_7":(0;0;0;0.000000;0.000000;0.000000;0.000000;-nan),"chunk_8":(0;0;0;0.000000;0.000000;0.000000;0.000000;-nan),"chunk_9":(0;0;0;0.000000;0.000000;0.000000;0.000000;-nan),"chunk_10":(0;0;0;0.000000;0.000000;0.000000;0.000000;-nan)}
0.0,13421800,1342180,10,10,600.000,0.000,4,368.043997,0.000002,5.477174,3.539027,1.069670,0.289366,{"chunk_0":(17;1995;8;18.991807;559.388049;178.213812;30.379049;0.8295),"chunk_1":(21;2294;7;20.998380;544.112782;169.961553;31.944666;0.8120),"chunk_2":(22;1596;7;31.396854;512.141810;243.418422;46.056322;0.8108),"chunk_3":(21;1795;6;26.748567;466.173725;216.653929;39.994229;0.8154),"chunk_4":(19;1995;5;21.754859;426.160795;195.134738;34.080275;0.8254),"chunk_5":(24;2194;4;25.111283;392.039286;177.617047;36.353864;0.7953),"chunk_6":(38;1297;0;65.452000;353.884231;337.740681;123.387915;0.6347),"chunk_7":(0;0;0;0.000000;0.000000;0.000000;0.000000;-nan),"chunk_8":(0;0;0;0.000000;0.000000;0.000000;0.000000;-nan),"chunk_9":(0;0;0;0.000000;0.000000;0.000000;0.000000;-nan),"chunk_10":(0;0;0;0.000000;0.000000;0.000000;0.000000;-nan)}
0.0,13421800,1342180,10,10,600.000,0.000,5,330.188782,0.000002,5.434737,3.537896,1.074781,0.304595,{"chunk_0":(16;1895;8;18.535750;561.314905;187.357383;29.978285;0.8400),"chunk_1":(19;2294;7;19.035490;546.439095;170.879052;38.108250;0.7770),"chunk_2":(21;1596;7;30.042694;508.279402;244.737183;44.797165;0.8170),"chunk_3":(13;1795;6;16.593126;463.575223;217.826487;30.108161;0.8618),"chunk_4":(48;1995;5;54.609243;433.424530;196.189746;66.758669;0.6597),"chunk_5":(23;1197;0;43.153385;365.019634;358.024524;96.502078;0.7305),"chunk_6":(0;0;0;0.000000;0.000000;0.000000;0.000000;-nan),"chunk_7":(0;0;0;0.000000;0.000000;0.000000;0.000000;-nan),"chunk_8":(0;0;0;0.000000;0.000000;0.000000;0.000000;-nan),"chunk_9":(0;0;0;0.000000;0.000000;0.000000;0.000000;-nan),"chunk_10":(0;0;0;0.000000;0.000000;0.000000;0.000000;-nan)}
0.0,13421800,1342180,10,10,600.000,0.000,6,552.842931,0.000002,5.517661,3.514170,1.056301,0.308104,{"chunk_0":(20;1895;8;23.300607;561.829326;186.607622;34.781165;0.8136),"chunk_1":(69;2194;7;71.562347;542.178959;175.777201;82.916503;0.5283),"chunk_2":(18;1795;7;23.113563;459.223706;214.405114;36.526830;0.8296),"chunk_3":(73;1995;6;83.558670;422.703489;193.111368;95.734501;0.5043),"chunk_4":(136;1297;0;237.318952;325.654555;319.867549;279.469596;0.1263),"chunk_5":(0;0;0;0.000000;0.000000;0.000000;0.000000;-nan),"chunk_6":(0;0;0;0.000000;0.000000;0.000000;0.000000;-nan),"chunk_7":(0;0;0;0.000000;0.000000;0.000000;0.000000;-nan),"chunk_8":(0;0;0;0.000000;0.000000;0.000000;0.000000;-nan),"chunk_9":(0;0;0;0.000000;0.000000;0.000000;0.000000;-nan),"chunk_10":(0;0;0;0.000000;0.000000;0.000000;0.000000;-nan)}
0.0,13421800,1342180,10,10,600.000,0.000,5,347.550234,0.000002,5.491939,3.564723,1.026962,0.288185,{"chunk_0":(35;1995;8;39.422234;560.310700;178.331958;50.844850;0.7149),"chunk_1":(48;2294;7;47.782509;524.616075;163.648649;58.749026;0.6410),"chunk_2":(15;1696;7;20.228740;465.828890;220.645047;34.194081;0.8450),"chunk_3":(30;1895;6;36.194039;431.694966;197.684433;48.886215;0.7527),"chunk_4":(18;2095;5;19.832667;382.781734;179.003341;31.642639;0.8232),"chunk_5":(23;1197;0;42.996720;349.618101;344.887789;98.363331;0.7148),"chunk_6":(0;0;0;0.000000;0.000000;0.000000;0.000000;-nan),"chunk_7":(0;0;0;0.000000;0.000000;0.000000;0.000000;-nan),"chunk_8":(0;0;0;0.000000;0.000000;0.000000;0.000000;-nan),"chunk_9":(0;0;0;0.000000;0.000000;0.000000;0.000000;-nan),"chunk_10":(0;0;0;0.000000;0.000000;0.000000;0.000000;-nan)}
