0,0,136073,18625.735006
0,1,78996,15189.717975
0,2,39745,14002.802650
0,3,23381,13580.355087
0,4,15776,13415.277712
0,5,16714,13322.087826
0,6,23717,13154.110111
0,7,23653,12778.947916
0,8,14941,12406.333953
0,9,7648,12250.885582
0,10,3387,12200.837161
0,11,1396,12191.043188
0,12,601,12189.313638
0,13,288,12189.032893
0,14,133,12188.970839
0,15,66,12188.955535
0,16,21,12188.952680
0,17,7,12188.952237
0,18,5,12188.952131
0,19,2,12188.952098
0,20,1,12188.952088
0,21,2,12188.952085
0,22,2,12188.952075
0,23,1,12188.952063
