0,0,117124,18145.818258
0,1,71552,15511.486623
0,2,43562,14543.353679
0,3,33772,14044.237527
0,4,23306,13653.114105
0,5,15597,13470.904039
0,6,12938,13401.109196
0,7,14453,13344.997754
0,8,18846,13260.360283
0,9,24781,13086.577130
0,10,24445,12756.743122
0,11,15866,12405.965576
0,12,7915,12243.744788
0,13,3507,12199.636620
0,14,1447,12190.774006
0,15,677,12189.278922
0,16,296,12189.021656
0,17,111,12188.966278
0,18,70,12188.956423
0,19,36,12188.953391
0,20,16,12188.952436
0,21,6,12188.952203
0,22,1,12188.952130
0,23,4,12188.952121
0,24,2,12188.952096
0,25,2,12188.952081
0,26,1,12188.952066
1,0,130750,18223.832963
1,1,93762,15510.381417
1,2,59619,14191.601478
1,3,39354,13482.343290
1,4,25557,13096.311067
1,5,16398,12904.870286
1,6,10232,12809.378803
1,7,6215,12760.644929
1,8,4156,12741.723062
1,9,3392,12733.793655
1,10,3337,12727.706116
1,11,3580,12721.362197
1,12,4133,12713.754880
1,13,5168,12702.549732
1,14,6569,12684.412878
1,15,8576,12653.105789
1,16,11368,12592.439478
1,17,12851,12472.463126
1,18,9606,12302.764516
1,19,4982,12208.795632
1,20,2319,12186.292978
1,21,1065,12181.924305
1,22,536,12181.033824
1,23,246,12180.832236
1,24,107,12180.789346
1,25,51,12180.779647
1,26,29,12180.776874
1,27,13,12180.775967
1,28,5,12180.775730
1,29,7,12180.775663
1,30,1,12180.775600
1,31,2,12180.775584
2,0,145984,19397.733783
2,1,92207,15795.061147
2,2,49541,14421.738308
2,3,29975,13856.159266
2,4,25539,13633.693477
2,5,31876,13406.295276
2,6,30565,12916.071270
2,7,19171,12464.044331
2,8,8885,12262.221181
2,9,3572,12217.499967
2,10,1348,12211.138847
2,11,533,12210.279709
2,12,218,12210.140974
2,13,98,12210.117216
2,14,33,12210.112677
2,15,13,12210.112032
2,16,7,12210.111883
2,17,4,12210.111841
2,18,1,12210.111820
2,19,2,12210.111816
2,20,1,12210.111806
2,21,1,12210.111797
