0,0,9866
1,0,17091
2,0,19895
3,0,39393
4,0,10364
5,0,227646
6,0,18436
7,0,23498
8,0,4844
9,0,13421
0,1,206358
1,1,10112
2,1,14290
3,1,14063
4,1,23863
5,1,14181
6,1,12097
7,1,11157
8,1,11008
9,1,8573
0,2,14766
1,2,20174
2,2,18255
3,2,869
4,2,6970
5,2,9731
6,2,6048
7,2,223239
8,2,15048
9,2,10464
0,3,12482
1,3,4208
2,3,14094
3,3,597
4,3,6530
5,3,261
6,3,202837
7,3,6656
8,3,17730
9,3,8689
0,4,9786
1,4,21990
2,4,10869
3,4,7451
4,4,194301
5,4,5007
6,4,23837
7,4,4888
8,4,12412
9,4,7192
0,5,11457
1,5,9624
2,5,227396
3,5,14362
4,5,30717
5,5,7511
6,5,14859
7,5,15609
8,5,3554
9,5,4134
0,6,17308
1,6,204663
2,6,7114
3,6,2046
4,6,12346
5,6,17480
6,6,20846
7,6,15303
8,6,14230
9,6,14098
0,7,19376
1,7,33663
2,7,3925
3,7,226990
4,7,18744
5,7,17049
6,7,27181
7,7,26161
8,7,19991
9,7,21863
0,8,18192
1,8,12739
2,8,1748
3,8,16530
4,8,30023
5,8,21101
6,8,2531
7,8,1884
8,8,12594
9,8,242327
0,9,15954
1,9,1281
2,9,17959
3,9,13244
4,9,1687
5,9,15578
6,9,6873
7,9,7150
8,9,224134
9,9,4784
