0,0,143246,18113.341329
0,1,78262,15253.772761
0,2,39080,14509.761938
0,3,26768,14270.102500
0,4,21764,14136.440528
0,5,18969,14036.728188
0,6,16550,13947.139711
0,7,13548,13865.025505
0,8,10474,13805.764324
0,9,7848,13771.711409
0,10,6086,13752.528953
0,11,4901,13740.933169
0,12,4057,13732.787420
0,13,3117,13726.937835
0,14,2505,13723.232914
0,15,2041,13720.740733
0,16,1653,13719.084656
0,17,1387,13717.982683
0,18,1104,13717.266209
0,19,965,13716.764055
0,20,785,13716.409395
0,21,614,13716.170759
0,22,536,13716.003903
0,23,407,13715.886029
0,24,310,13715.807043
0,25,267,13715.764708
0,26,243,13715.729819
0,27,188,13715.700036
0,28,158,13715.683227
0,29,135,13715.672932
0,30,130,13715.664829
0,31,123,13715.657536
0,32,89,13715.651422
0,33,79,13715.647563
0,34,66,13715.644572
0,35,62,13715.642145
0,36,62,13715.640106
0,37,45,13715.638498
0,38,28,13715.637474
0,39,24,13715.637062
0,40,14,13715.636823
0,41,14,13715.636710
0,42,6,13715.636603
0,43,6,13715.636571
0,44,8,13715.636541
0,45,8,13715.636490
0,46,4,13715.636426
0,47,5,13715.636412
