N   M   N/M DIM K   kmlio_time   center_err  intra_dist

13421800	6710900	2	10	10	-0.6	0	2537.00 0.0825159415602684  134361.491895
13421800	3355450	4	10	10	0.3	0	0.184014249593019
13421800	3355450	4	10	10	0.3	0	0.242755226045847
