0.5,3355450,1677725,10,10,150 + 150 + 94
0.5,3355450,1677725,10,10,150 + 3 + 3
0.5,3355450,1677725,10,10,150 + 150 + 128
0.5,3355450,1677725,10,10,83 + 150 + 81
0.5,3355450,1677725,10,10,133 + 3 + 3
0.5,3355450,1677725,10,10,150 + 150 + 150
0.5,3355450,1677725,10,10,139 + 150 + 1
0.5,3355450,1677725,10,10,140 + 107 + 2
0.5,3355450,1677725,10,10,126 + 150 + 3
0.5,3355450,1677725,10,10,150 + 3 + 2

0.4,3355450,1677725,10,10,2 + 2 + 150
0.4,3355450,1677725,10,10,2 + 2 + 2
0.4,3355450,1677725,10,10,2 + 2 + 3
0.4,3355450,1677725,10,10,3 + 2 + 2
0.4,3355450,1677725,10,10,90 + 2 + 3
0.4,3355450,1677725,10,10,3 + 150 + 118
0.4,3355450,1677725,10,10,4 + 2 + 133
0.4,3355450,1677725,10,10,3 + 2 + 2
0.4,3355450,1677725,10,10,2 + 2 + 89
0.4,3355450,1677725,10,10,2 + 2 + 4

0.3,3355450,1677725,10,10,4 + 150 + 113
0.3,3355450,1677725,10,10,4 + 5 + 149
0.3,3355450,1677725,10,10,150 + 126 + 31
0.3,3355450,1677725,10,10,150 + 150 + 150
0.3,3355450,1677725,10,10,3 + 148 + 7
0.3,3355450,1677725,10,10,150 + 150 + 150
0.3,3355450,1677725,10,10,4 + 150 + 4
0.3,3355450,1677725,10,10,27 + 108 + 114
0.3,3355450,1677725,10,10,150 + 150 + 150
0.3,3355450,1677725,10,10,31 + 150 + 93

0.2,3355450,1677725,10,10,29 + 89 + 33
0.2,3355450,1677725,10,10,6 + 80 + 13
0.2,3355450,1677725,10,10,6 + 144 + 5
0.2,3355450,1677725,10,10,6 + 106 + 27
0.2,3355450,1677725,10,10,10 + 150 + 145
0.2,3355450,1677725,10,10,6 + 75 + 7
0.2,3355450,1677725,10,10,6 + 6 + 6
0.2,3355450,1677725,10,10,78 + 52 + 19
0.2,3355450,1677725,10,10,150 + 37 + 25
0.2,3355450,1677725,10,10,110 + 83 + 6

0.1,3355450,1677725,10,10,150 + 88 + 16
0.1,3355450,1677725,10,10,20 + 20 + 150
0.1,3355450,1677725,10,10,12 + 150 + 11
0.1,3355450,1677725,10,10,150 + 41 + 37
0.1,3355450,1677725,10,10,44 + 150 + 26
0.1,3355450,1677725,10,10,150 + 150 + 28
0.1,3355450,1677725,10,10,27 + 150 + 131
0.1,3355450,1677725,10,10,150 + 11 + 150
0.1,3355450,1677725,10,10,150 + 48 + 150
0.1,3355450,1677725,10,10,49 + 18 + 17

0.0,3355450,1677725,10,10,27 + 27 + 28
0.0,3355450,1677725,10,10,24 + 28 + 52
0.0,3355450,1677725,10,10,22 + 27 + 23
0.0,3355450,1677725,10,10,74 + 24 + 27
0.0,3355450,1677725,10,10,27 + 37 + 22
0.0,3355450,1677725,10,10,22 + 76 + 27
0.0,3355450,1677725,10,10,21 + 26 + 18
0.0,3355450,1677725,10,10,20 + 23 + 17
0.0,3355450,1677725,10,10,25 + 29 + 24
0.0,3355450,1677725,10,10,28 + 37 + 36

-0.1,3355450,1677725,10,10,28 + 32 + 41
-0.1,3355450,1677725,10,10,26 + 27 + 33
-0.1,3355450,1677725,10,10,34 + 52 + 31
-0.1,3355450,1677725,10,10,30 + 40 + 23
-0.1,3355450,1677725,10,10,29 + 27 + 34
-0.1,3355450,1677725,10,10,40 + 33 + 25
-0.1,3355450,1677725,10,10,33 + 28 + 27
-0.1,3355450,1677725,10,10,37 + 31 + 39
-0.1,3355450,1677725,10,10,26 + 27 + 24
-0.1,3355450,1677725,10,10,30 + 33 + 24
-0.2,3355450,1677725,10,10,54 + 83 + 81
-0.2,3355450,1677725,10,10,60 + 67 + 61
-0.2,3355450,1677725,10,10,51 + 71 + 64
-0.2,3355450,1677725,10,10,56 + 122 + 49
-0.2,3355450,1677725,10,10,96 + 78 + 49
-0.2,3355450,1677725,10,10,57 + 59 + 67
-0.2,3355450,1677725,10,10,60 + 76 + 53
-0.2,3355450,1677725,10,10,93 + 66 + 69
-0.2,3355450,1677725,10,10,46 + 86 + 76
-0.2,3355450,1677725,10,10,42 + 66 + 58
-0.3,3355450,1677725,10,10,150 + 150 + 150
-0.3,3355450,1677725,10,10,150 + 150 + 150
-0.3,3355450,1677725,10,10,150 + 150 + 150
-0.3,3355450,1677725,10,10,150 + 150 + 150
-0.3,3355450,1677725,10,10,150 + 150 + 150
-0.3,3355450,1677725,10,10,150 + 150 + 150
-0.3,3355450,1677725,10,10,150 + 150 + 150
-0.3,3355450,1677725,10,10,150 + 150 + 150
-0.3,3355450,1677725,10,10,150 + 150 + 150
-0.3,3355450,1677725,10,10,150 + 150 + 150
-0.4,3355450,1677725,10,10,150 + 150 + 150
-0.4,3355450,1677725,10,10,150 + 150 + 150
-0.4,3355450,1677725,10,10,150 + 150 + 150
-0.4,3355450,1677725,10,10,150 + 150 + 150
-0.4,3355450,1677725,10,10,150 + 150 + 150
-0.4,3355450,1677725,10,10,150 + 150 + 150
-0.4,3355450,1677725,10,10,150 + 150 + 150
-0.4,3355450,1677725,10,10,150 + 150 + 150
-0.4,3355450,1677725,10,10,150 + 150 + 150
-0.4,3355450,1677725,10,10,150 + 150 + 150

-0.5,3355450,1677725,10,10,150 + 150 + 150
-0.5,3355450,1677725,10,10,150 + 150 + 150
-0.5,3355450,1677725,10,10,150 + 150 + 141
-0.5,3355450,1677725,10,10,150 + 150 + 150
-0.5,3355450,1677725,10,10,150 + 150 + 150
-0.5,3355450,1677725,10,10,150 + 150 + 150
-0.5,3355450,1677725,10,10,150 + 150 + 150
-0.5,3355450,1677725,10,10,150 + 150 + 150
-0.5,3355450,1677725,10,10,150 + 150 + 150
-0.5,3355450,1677725,10,10,150 + 150 + 150
