0.5,3355450,3355450,10,10,150
0.5,3355450,3355450,10,10,2
0.5,3355450,3355450,10,10,3
0.5,3355450,3355450,10,10,4
0.5,3355450,3355450,10,10,3
0.5,3355450,3355450,10,10,3
0.5,3355450,3355450,10,10,4
0.5,3355450,3355450,10,10,150
0.5,3355450,3355450,10,10,3
0.5,3355450,3355450,10,10,150

0.4,3355450,3355450,10,10,142
0.4,3355450,3355450,10,10,134
0.4,3355450,3355450,10,10,3
0.4,3355450,3355450,10,10,
0.4,3355450,3355450,10,10,3
0.4,3355450,3355450,10,10,122
0.4,3355450,3355450,10,10,2
0.4,3355450,3355450,10,10,4
0.4,3355450,3355450,10,10,3
0.4,3355450,3355450,10,10,150

0.3,3355450,3355450,10,10,119
0.3,3355450,3355450,10,10,5
0.3,3355450,3355450,10,10,150
0.3,3355450,3355450,10,10,5
0.3,3355450,3355450,10,10,150
0.3,3355450,3355450,10,10,116
0.3,3355450,3355450,10,10,150
0.3,3355450,3355450,10,10,150
0.3,3355450,3355450,10,10,150
0.3,3355450,3355450,10,10,150

0.2,3355450,3355450,10,10,6
0.2,3355450,3355450,10,10,88
0.2,3355450,3355450,10,10,14
0.2,3355450,3355450,10,10,7
0.2,3355450,3355450,10,10,111
0.2,3355450,3355450,10,10,88
0.2,3355450,3355450,10,10,8
0.2,3355450,3355450,10,10,7
0.2,3355450,3355450,10,10,16
0.2,3355450,3355450,10,10,92

0.1,3355450,3355450,10,10,150
0.1,3355450,3355450,10,10,50
0.1,3355450,3355450,10,10,150
0.1,3355450,3355450,10,10,150
0.1,3355450,3355450,10,10,150
0.1,3355450,3355450,10,10,19
0.1,3355450,3355450,10,10,18
0.1,3355450,3355450,10,10,12
0.1,3355450,3355450,10,10,150
0.1,3355450,3355450,10,10,16

0.0,3355450,3355450,10,10,34
0.0,3355450,3355450,10,10,24
0.0,3355450,3355450,10,10,114
0.0,3355450,3355450,10,10,29
0.0,3355450,3355450,10,10,25
0.0,3355450,3355450,10,10,30
0.0,3355450,3355450,10,10,27
0.0,3355450,3355450,10,10,49
0.0,3355450,3355450,10,10,29
0.0,3355450,3355450,10,10,30

-0.1,3355450,3355450,10,10,43
-0.1,3355450,3355450,10,10,36
-0.1,3355450,3355450,10,10,34
-0.1,3355450,3355450,10,10,35
-0.1,3355450,3355450,10,10,31
-0.1,3355450,3355450,10,10,34
-0.1,3355450,3355450,10,10,26
-0.1,3355450,3355450,10,10,30
-0.1,3355450,3355450,10,10,49
-0.1,3355450,3355450,10,10,33

-0.2,3355450,3355450,10,10,60
-0.2,3355450,3355450,10,10,60
-0.2,3355450,3355450,10,10,47
-0.2,3355450,3355450,10,10,71
-0.2,3355450,3355450,10,10,67
-0.2,3355450,3355450,10,10,60
-0.2,3355450,3355450,10,10,70
-0.2,3355450,3355450,10,10,58
-0.2,3355450,3355450,10,10,73
-0.2,3355450,3355450,10,10,63

-0.3,3355450,3355450,10,10,150
-0.3,3355450,3355450,10,10,150
-0.3,3355450,3355450,10,10,150
-0.3,3355450,3355450,10,10,150
-0.3,3355450,3355450,10,10,150
-0.3,3355450,3355450,10,10,150
-0.3,3355450,3355450,10,10,150
-0.3,3355450,3355450,10,10,150
-0.3,3355450,3355450,10,10,150
-0.3,3355450,3355450,10,10,150

-0.4,3355450,3355450,10,10,150
-0.4,3355450,3355450,10,10,150
-0.4,3355450,3355450,10,10,150
-0.4,3355450,3355450,10,10,150
-0.4,3355450,3355450,10,10,150
-0.4,3355450,3355450,10,10,150
-0.4,3355450,3355450,10,10,150
-0.4,3355450,3355450,10,10,150
-0.4,3355450,3355450,10,10,150
-0.4,3355450,3355450,10,10,150

-0.5,3355450,3355450,10,10,150
-0.5,3355450,3355450,10,10,150
-0.5,3355450,3355450,10,10,150
-0.5,3355450,3355450,10,10,150
-0.5,3355450,3355450,10,10,150
-0.5,3355450,3355450,10,10,150
-0.5,3355450,3355450,10,10,150
-0.5,3355450,3355450,10,10,150
-0.5,3355450,3355450,10,10,150
-0.5,3355450,3355450,10,10,150
