0,0,11407
1,0,9397
2,0,227726
3,0,14078
4,0,31178
5,0,7489
6,0,14879
7,0,15881
8,0,3515
9,0,4121
0,1,16077
1,1,1270
2,1,18011
3,1,13666
4,1,1717
5,1,15372
6,1,6885
7,1,7192
8,1,224496
9,1,4728
0,2,17972
1,2,12867
2,2,1803
3,2,15856
4,2,30065
5,2,21268
6,2,2568
7,2,1914
8,2,12675
9,2,242215
0,3,17706
1,3,204716
2,3,7356
3,3,1907
4,3,12868
5,3,18618
6,3,21115
7,3,15317
8,3,14632
9,3,14266
0,4,19428
1,4,34233
2,4,4092
3,4,226334
4,4,17965
5,4,16629
6,4,27296
7,4,25765
8,4,19369
9,4,22241
0,5,12367
1,5,4193
2,5,13980
3,5,581
4,5,6477
5,5,255
6,5,202541
7,5,6715
8,5,17672
9,5,8625
0,6,206722
1,6,10122
2,6,14231
3,6,14058
4,6,24325
5,6,14245
6,6,11995
7,6,11226
8,6,10925
9,6,8721
0,7,14524
1,7,20523
2,7,18106
3,7,882
4,7,6786
5,7,9577
6,7,5932
7,7,222819
8,7,15041
9,7,10253
0,8,9670
1,8,16527
2,8,19743
3,8,40221
4,8,10402
5,8,227224
6,8,18619
7,8,23775
8,8,4959
9,8,13347
0,9,9672
1,9,21697
2,9,10497
3,9,7962
4,9,193762
5,9,4868
6,9,23715
7,9,4941
8,9,12261
9,9,7028
