0.5,13421800,6710900,10,10,2 + 1 + 2
0.5,13421800,6710900,10,10,2 + 2 + 2
0.5,13421800,6710900,10,10,2 + 2 + 1
0.5,13421800,6710900,10,10,1 + 1 + 1
0.5,13421800,6710900,10,10,1 + 2 + 1
0.5,13421800,6710900,10,10,1 + 1 + 1
0.5,13421800,6710900,10,10,1 + 1 + 1
0.5,13421800,6710900,10,10,2 + 2 + 1
0.5,13421800,6710900,10,10,2 + 1 + 1
0.5,13421800,6710900,10,10,2 + 2 + 2
0.5,13421800,6710900,10,10,1 + 1 + 2
0.5,13421800,6710900,10,10,2 + 1 + 2
0.5,13421800,6710900,10,10,1 + 2 + 1
0.5,13421800,6710900,10,10,2 + 2 + 2
0.5,13421800,6710900,10,10,2 + 1 + 1
0.5,13421800,6710900,10,10,2 + 1 + 1
0.5,13421800,6710900,10,10,1 + 1 + 1
0.5,13421800,6710900,10,10,1 + 2 + 2
0.5,13421800,6710900,10,10,2 + 1 + 1
0.5,13421800,6710900,10,10,2 + 1 + 1
0.5,13421800,6710900,10,10,1 + 1 + 1
0.5,13421800,6710900,10,10,1 + 1 + 1
0.5,13421800,6710900,10,10,2 + 1 + 2
0.5,13421800,6710900,10,10,2 + 1 + 1
0.4,13421800,6710900,10,10,129 + 4 + 150
0.4,13421800,6710900,10,10,150 + 150 + 150
0.4,13421800,6710900,10,10,150 + 150 + 150
0.4,13421800,6710900,10,10,134 + 150 + 150
0.4,13421800,6710900,10,10,150 + 150 + 150
0.4,13421800,6710900,10,10,150 + 150 + 150
0.4,13421800,6710900,10,10,150 + 4 + 150
0.4,13421800,6710900,10,10,150 + 150 + 150
0.4,13421800,6710900,10,10,4 + 150 + 150
0.4,13421800,6710900,10,10,5 + 150 + 150
0.3,13421800,6710900,10,10,3 + 33 + 4
0.3,13421800,6710900,10,10,150 + 35 + 20
0.3,13421800,6710900,10,10,43 + 50 + 147
0.3,13421800,6710900,10,10,150 + 99 + 75
0.3,13421800,6710900,10,10,35 + 52 + 51
0.3,13421800,6710900,10,10,38 + 57 + 59
0.3,13421800,6710900,10,10,150 + 48 + 134
0.3,13421800,6710900,10,10,5 + 44 + 53
0.3,13421800,6710900,10,10,54 + 52 + 56
0.3,13421800,6710900,10,10,5 + 4 + 150
0.1,13421800,6710900,10,10,36 + 14 + 40
0.1,13421800,6710900,10,10,14 + 13 + 66
0.1,13421800,6710900,10,10,11 + 16 + 15
0.1,13421800,6710900,10,10,30 + 18 + 69
0.1,13421800,6710900,10,10,18 + 46 + 27
0.1,13421800,6710900,10,10,70 + 24 + 25
0.1,13421800,6710900,10,10,41 + 23 + 64
0.1,13421800,6710900,10,10,24 + 14 + 19
0.1,13421800,6710900,10,10,14 + 43 + 21
0.1,13421800,6710900,10,10,28 + 62 + 31
0.1,13421800,6710900,10,10,38 + 53 + 35
0.1,13421800,6710900,10,10,33 + 41 + 31
0.1,13421800,6710900,10,10,33 + 32 + 38
0.1,13421800,6710900,10,10,35 + 31 + 33
0.1,13421800,6710900,10,10,48 + 32 + 31
0.1,13421800,6710900,10,10,30 + 32 + 42
0.1,13421800,6710900,10,10,33 + 41 + 38
0.2,13421800,6710900,10,10,34 + 15 + 85
0.2,13421800,6710900,10,10,30 + 96 + 39
0.2,13421800,6710900,10,10,36 + 26 + 9
0.2,13421800,6710900,10,10,23 + 33 + 53
0.2,13421800,6710900,10,10,99 + 8 + 68
0.2,13421800,6710900,10,10,30 + 26 + 28
0.2,13421800,6710900,10,10,46 + 28 + 22
0.2,13421800,6710900,10,10,27 + 28 + 31
0.2,13421800,6710900,10,10,8 + 49 + 15
0.2,13421800,6710900,10,10,23 + 9 + 26
0.0,13421800,6710900,10,10,55 + 25 + 25
0.0,13421800,6710900,10,10,17 + 150 + 30
0.0,13421800,6710900,10,10,22 + 22 + 19
0.0,13421800,6710900,10,10,23 + 19 + 18
0.0,13421800,6710900,10,10,22 + 20 + 21
0.0,13421800,6710900,10,10,21 + 21 + 21
0.0,13421800,6710900,10,10,20 + 35 + 29
0.0,13421800,6710900,10,10,22 + 19 + 17
0.0,13421800,6710900,10,10,19 + 23 + 20
0.0,13421800,6710900,10,10,17 + 26 + 23
-0.1,13421800,6710900,10,10,34 + 30 + 52
-0.1,13421800,6710900,10,10,27 + 51 + 36
-0.1,13421800,6710900,10,10,35 + 44 + 36
-0.1,13421800,6710900,10,10,43 + 43 + 29
-0.1,13421800,6710900,10,10,43 + 36 + 37
-0.1,13421800,6710900,10,10,36 + 36 + 29
-0.1,13421800,6710900,10,10,35 + 37 + 33
-0.1,13421800,6710900,10,10,31 + 41 + 31
-0.1,13421800,6710900,10,10,36 + 42 + 132
-0.1,13421800,6710900,10,10,38 + 48 + 35
-0.2,13421800,6710900,10,10,70 + 85 + 58
-0.2,13421800,6710900,10,10,67 + 76 + 98
-0.2,13421800,6710900,10,10,55 + 61 + 71
-0.2,13421800,6710900,10,10,134 + 63 + 58
-0.2,13421800,6710900,10,10,72 + 112 + 89
-0.2,13421800,6710900,10,10,50 + 90 + 55
-0.2,13421800,6710900,10,10,73 + 78 + 121
-0.2,13421800,6710900,10,10,50 + 54 + 62
-0.2,13421800,6710900,10,10,59 + 60 + 87
-0.2,13421800,6710900,10,10,100 + 57 + 51
-0.3,13421800,6710900,10,10,150 + 150 + 150
-0.3,13421800,6710900,10,10,150 + 150 + 150
-0.3,13421800,6710900,10,10,150 + 150 + 150
-0.3,13421800,6710900,10,10,150 + 150 + 150
-0.3,13421800,6710900,10,10,150 + 150 + 150
-0.3,13421800,6710900,10,10,150 + 150 + 150
-0.3,13421800,6710900,10,10,150 + 150 + 150
-0.3,13421800,6710900,10,10,150 + 150 + 150
-0.3,13421800,6710900,10,10,116 + 150 + 150
-0.3,13421800,6710900,10,10,150 + 150 + 150
-0.4,13421800,6710900,10,10,150 + 150 + 150
-0.4,13421800,6710900,10,10,150 + 150 + 150
-0.4,13421800,6710900,10,10,150 + 150 + 150
-0.4,13421800,6710900,10,10,150 + 150 + 150
-0.4,13421800,6710900,10,10,150 + 150 + 150
-0.4,13421800,6710900,10,10,150 + 150 + 150
-0.4,13421800,6710900,10,10,150 + 150 + 150
-0.4,13421800,6710900,10,10,150 + 150 + 150
-0.4,13421800,6710900,10,10,150 + 150 + 150
-0.4,13421800,6710900,10,10,150 + 150 + 150
-0.5,13421800,6710900,10,10,150 + 150 + 150
-0.5,13421800,6710900,10,10,150 + 150 + 150
-0.5,13421800,6710900,10,10,150 + 150 + 150
-0.5,13421800,6710900,10,10,150 + 150 + 150
-0.5,13421800,6710900,10,10,150 + 150 + 150
-0.5,13421800,6710900,10,10,150 + 150 + 150
-0.5,13421800,6710900,10,10,150 + 150 + 150
-0.5,13421800,6710900,10,10,150 + 150 + 150
-0.5,13421800,6710900,10,10,150 + 150 + 150
-0.5,13421800,6710900,10,10,150 + 150 + 150
