generator/10D/13421800N/SEP0.5/points.csv,13421800,13421800,10,10,2
generator/10D/13421800N/SEP0.5/points.csv,13421800,13421800,10,10,2
generator/10D/13421800N/SEP0.5/points.csv,13421800,13421800,10,10,2
generator/10D/13421800N/SEP0.5/points.csv,13421800,13421800,10,10,1
generator/10D/13421800N/SEP0.5/points.csv,13421800,13421800,10,10,1
generator/10D/13421800N/SEP0.5/points.csv,13421800,13421800,10,10,1
generator/10D/13421800N/SEP0.5/points.csv,13421800,13421800,10,10,2
generator/10D/13421800N/SEP0.5/points.csv,13421800,13421800,10,10,1
generator/10D/13421800N/SEP0.5/points.csv,13421800,13421800,10,10,2
generator/10D/13421800N/SEP0.5/points.csv,13421800,13421800,10,10,2
generator/10D/13421800N/SEP0.4/points.csv,13421800,13421800,10,10,3
generator/10D/13421800N/SEP0.4/points.csv,13421800,13421800,10,10,150
generator/10D/13421800N/SEP0.4/points.csv,13421800,13421800,10,10,5
generator/10D/13421800N/SEP0.4/points.csv,13421800,13421800,10,10,4
generator/10D/13421800N/SEP0.4/points.csv,13421800,13421800,10,10,150
generator/10D/13421800N/SEP0.4/points.csv,13421800,13421800,10,10,150
generator/10D/13421800N/SEP0.4/points.csv,13421800,13421800,10,10,4
generator/10D/13421800N/SEP0.4/points.csv,13421800,13421800,10,10,4
generator/10D/13421800N/SEP0.4/points.csv,13421800,13421800,10,10,150
generator/10D/13421800N/SEP0.4/points.csv,13421800,13421800,10,10,150
generator/10D/13421800N/SEP0.3/points.csv,13421800,13421800,10,10,150
generator/10D/13421800N/SEP0.3/points.csv,13421800,13421800,10,10,53
generator/10D/13421800N/SEP0.3/points.csv,13421800,13421800,10,10,5
generator/10D/13421800N/SEP0.3/points.csv,13421800,13421800,10,10,150
generator/10D/13421800N/SEP0.3/points.csv,13421800,13421800,10,10,37
generator/10D/13421800N/SEP0.3/points.csv,13421800,13421800,10,10,150
generator/10D/13421800N/SEP0.3/points.csv,13421800,13421800,10,10,4
generator/10D/13421800N/SEP0.3/points.csv,13421800,13421800,10,10,48
generator/10D/13421800N/SEP0.3/points.csv,13421800,13421800,10,10,64
generator/10D/13421800N/SEP0.3/points.csv,13421800,13421800,10,10,57
generator/10D/13421800N/SEP0.2/points.csv,13421800,13421800,10,10,24
generator/10D/13421800N/SEP0.2/points.csv,13421800,13421800,10,10,31
generator/10D/13421800N/SEP0.2/points.csv,13421800,13421800,10,10,9
generator/10D/13421800N/SEP0.2/points.csv,13421800,13421800,10,10,27
generator/10D/13421800N/SEP0.2/points.csv,13421800,13421800,10,10,32
generator/10D/13421800N/SEP0.2/points.csv,13421800,13421800,10,10,
generator/10D/13421800N/SEP0.5/points.csv,13421800,13421800,10,10,
generator/10D/13421800N/SEP0.4/points.csv,13421800,13421800,10,10,150
generator/10D/13421800N/SEP0.4/points.csv,13421800,13421800,10,10,150
generator/10D/13421800N/SEP0.4/points.csv,13421800,13421800,10,10,150
generator/10D/13421800N/SEP0.4/points.csv,13421800,13421800,10,10,150
generator/10D/13421800N/SEP0.4/points.csv,13421800,13421800,10,10,150
generator/10D/13421800N/SEP0.4/points.csv,13421800,13421800,10,10,150
generator/10D/13421800N/SEP0.4/points.csv,13421800,13421800,10,10,150
generator/10D/13421800N/SEP0.4/points.csv,13421800,13421800,10,10,4
generator/10D/13421800N/SEP0.4/points.csv,13421800,13421800,10,10,150
generator/10D/13421800N/SEP0.4/points.csv,13421800,13421800,10,10,150
generator/10D/13421800N/SEP0.3/points.csv,13421800,13421800,10,10,53
generator/10D/13421800N/SEP0.3/points.csv,13421800,13421800,10,10,45
generator/10D/13421800N/SEP0.3/points.csv,13421800,13421800,10,10,42
generator/10D/13421800N/SEP0.3/points.csv,13421800,13421800,10,10,7
generator/10D/13421800N/SEP0.3/points.csv,13421800,13421800,10,10,150
generator/10D/13421800N/SEP0.3/points.csv,13421800,13421800,10,10,4
generator/10D/13421800N/SEP0.3/points.csv,13421800,13421800,10,10,6
generator/10D/13421800N/SEP0.3/points.csv,13421800,13421800,10,10,38
generator/10D/13421800N/SEP0.3/points.csv,13421800,13421800,10,10,5
generator/10D/13421800N/SEP0.3/points.csv,13421800,13421800,10,10,44
