0,0,14821
1,0,20006
2,0,17370
3,0,822
4,0,6868
5,0,9277
6,0,5782
7,0,221838
8,0,14999
9,0,10201
0,1,11927
1,1,4144
2,1,13994
3,1,593
4,1,6384
5,1,247
6,1,201971
7,1,6515
8,1,17285
9,1,8482
0,2,17338
1,2,205180
2,2,7492
3,2,2032
4,2,12127
5,2,17622
6,2,20852
7,2,15380
8,2,14166
9,2,14800
0,3,10122
1,3,17070
2,3,20284
3,3,39258
4,3,10546
5,3,228562
6,3,18843
7,3,24281
8,3,5050
9,3,13786
0,4,206355
1,4,10026
2,4,14154
3,4,13250
4,4,23629
5,4,13800
6,4,12327
7,4,10878
8,4,10981
9,4,8429
0,5,9864
1,5,22558
2,5,10901
3,5,7599
4,5,194447
5,5,5162
6,5,24187
7,5,5062
8,5,12483
9,5,7174
0,6,11336
1,6,9273
2,6,227411
3,6,14473
4,6,30660
5,6,7415
6,6,14832
7,6,16542
8,6,3494
9,6,4321
0,7,18063
1,7,12315
2,7,1661
3,7,17156
4,7,30507
5,7,20697
6,7,2567
7,7,1864
8,7,12401
9,7,241997
0,8,15889
1,8,1361
2,8,18359
3,8,13083
4,8,1730
5,8,15465
6,8,7006
7,8,7157
8,8,224702
9,8,4997
0,9,19830
1,9,33612
2,9,3919
3,9,227279
4,9,18647
5,9,17298
6,9,27178
7,9,26028
8,9,19984
9,9,21358
