0.4726110815316251	0.5740758558323108	0.5513557559367546	0.5420681876131711	0.5407389892731643	0.5232672688300886	0.3118001897225218	0.6773067405059404	0.5957405511294583	0.4636855461587555	
0.4737800950323374	0.5757555709048727	0.5909593933125910	0.3272000087346720	0.5413334540668961	0.5248541913824061	0.5678288994682289	0.6880809604311651	0.5997425130296556	0.4662763263971290	
0.4737708058867936	0.5821639130247757	0.3423589315364109	0.5526879609173817	0.5413568956733948	0.5317847309116126	0.5723706480786077	0.7092084095907664	0.6086081097058411	0.4707178895760792	
0.4717404986940461	0.5610703438041738	0.5344843617018337	0.5254538034110887	0.2884634522928484	0.5094070380103510	0.5247430612354181	0.6297775871662438	0.5753972549785673	0.4555075818177407	
0.5444146793016205	0.5896008666365138	0.6112981646521122	0.6068914679617821	0.5424872126829529	0.5939676913899484	0.5791748255252820	0.5726271528248635	0.6217994279872764	0.5739063585121328	
0.5301395231168320	0.4838181159050498	0.4633137403019079	0.4666829172454315	0.5302661736247496	0.4784135133272297	0.4935008382905124	0.5009432258227016	0.4523956592958496	0.4998554552387060	
0.5385582980031868	0.5527323436229955	0.5596035141436745	0.5590696501377006	0.5395553450482037	0.5547764533276759	0.5515496991705754	0.5987300013834977	0.5630991253843873	0.2570595400214485	
0.2636952331739614	0.5448399967107703	0.5480857214111560	0.5469693103322296	0.5378225593479687	0.5453825394567635	0.5433607306175574	0.5685004009533668	0.5499847296036900	0.4456941743873543	
0.4739688286685190	0.3288843994041880	0.5589674890202128	0.5504202227596147	0.5140327272488219	0.5292038664425559	0.5395977170827363	0.7015419508419629	0.6048739841641119	0.4693894267622605	
0.4715814607219314	0.5679408285794796	0.5791582188978857	0.5777262370205776	0.5402729953513251	0.3022375112991156	0.5608313895326189	0.6510250510123137	0.5841802247498303	0.4599103754333057	
